t,count
1554841189,2
1554841199,10
1554841209,15
1554841219,20
1554841229,25
1554841239,31
1554841249,36
1554841259,42
1554841269,48
1554841279,53
1554841289,60
1554841299,65
1554841309,71
1554841319,79
1554841329,84
1554841339,90
1554841349,95
1554841359,100
1554841369,105
1554841379,111
1554841389,119
1554841399,124
1554841409,132
1554841419,141
1554841429,151
1554841439,161
1554841449,171
1554841459,181
1554841469,191
1554841479,201
1554841489,211
1554841499,221
1554841509,231
1554841519,241
1554841529,251
