t,count
1554825113,2
1554825123,10
1554825133,15
1554825143,20
1554825153,26
1554825163,31
1554825173,37
1554825183,42
1554825193,48
1554825203,54
1554825213,60
1554825223,65
1554825233,73
1554825243,79
1554825253,85
1554825263,90
1554825273,95
1554825283,100
1554825293,105
1554825303,112
1554825313,118
1554825323,124
1554825333,129
1554825343,134
1554825353,140
1554825363,147
1554825373,155
1554825383,162
1554825393,168
1554825403,175
1554825413,182
1554825423,190
1554825433,197
1554825443,205
1554825453,214
1554825463,224
