t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552603072,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552603082,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552603092,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552603102,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1552603112,3,0.386482,0.276338,0.189928,0.081272,0.257166,0.386482,0.386482,0.386482,0.386482,0.386482,0.060255,0.000000,0.000000,0.000000,calls/second,milliseconds
1552603122,5,0.386482,0.222092,0.123250,0.089520,0.189928,0.257166,0.386482,0.386482,0.386482,0.386482,0.083619,0.060129,0.013059,0.004414,calls/second,milliseconds
1552603132,8,0.386482,0.189067,0.119016,0.079737,0.177469,0.189928,0.386482,0.386482,0.386482,0.386482,0.114637,0.081602,0.019188,0.006575,calls/second,milliseconds
1552603142,13,0.386482,0.168197,0.119016,0.063309,0.147709,0.178038,0.386482,0.386482,0.386482,0.386482,0.162930,0.114490,0.028366,0.009814,calls/second,milliseconds
1552603152,14,0.386482,0.163960,0.119016,0.061574,0.144847,0.177469,0.386482,0.386482,0.386482,0.386482,0.155904,0.155764,0.040441,0.014113,calls/second,milliseconds
1552603162,17,0.386482,0.149687,0.100768,0.058860,0.135305,0.148341,0.257166,0.386482,0.386482,0.386482,0.170359,0.162555,0.045672,0.016167,calls/second,milliseconds
1552603172,20,0.386482,0.148439,0.100768,0.052860,0.139412,0.157962,0.257166,0.386482,0.386482,0.386482,0.182182,0.183016,0.053982,0.019300,calls/second,milliseconds
1552603182,22,0.386482,0.144804,0.100768,0.049843,0.135258,0.157962,0.257166,0.386482,0.386482,0.386482,0.183659,0.216327,0.065326,0.023507,calls/second,milliseconds
1552603192,22,0.386482,0.144804,0.100768,0.049843,0.135258,0.157962,0.257166,0.386482,0.386482,0.386482,0.169509,0.183117,0.063184,0.023247,calls/second,milliseconds
1552603202,22,0.386482,0.144804,0.100768,0.049843,0.135258,0.157962,0.257166,0.386482,0.386482,0.386482,0.157384,0.155005,0.061113,0.022990,calls/second,milliseconds
1552603212,22,0.386482,0.144804,0.100768,0.049843,0.135258,0.157962,0.257166,0.386482,0.386482,0.386482,0.146880,0.131209,0.059109,0.022736,calls/second,milliseconds
1552603222,22,0.386482,0.144804,0.100768,0.049843,0.135258,0.157962,0.257166,0.386482,0.386482,0.386482,0.137689,0.111066,0.057172,0.022485,calls/second,milliseconds
1552603232,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.141357,0.110007,0.058603,0.023345,calls/second,milliseconds
1552603242,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.133497,0.107831,0.059933,0.024189,calls/second,milliseconds
1552603252,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.126462,0.091277,0.057968,0.023921,calls/second,milliseconds
1552603262,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.120134,0.077264,0.056068,0.023657,calls/second,milliseconds
1552603272,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.114406,0.065403,0.054229,0.023396,calls/second,milliseconds
1552603282,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.109197,0.055362,0.052452,0.023137,calls/second,milliseconds
1552603292,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.104448,0.046863,0.050732,0.022881,calls/second,milliseconds
1552603302,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.100092,0.039669,0.049069,0.022629,calls/second,milliseconds
1552603312,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.096085,0.033579,0.047460,0.022379,calls/second,milliseconds
1552603322,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.092386,0.028424,0.045904,0.022131,calls/second,milliseconds
1552603332,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.088939,0.024060,0.044399,0.021887,calls/second,milliseconds
1552603342,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.085745,0.020367,0.042944,0.021645,calls/second,milliseconds
1552603354,24,0.386482,0.133930,0.086070,0.048100,0.123250,0.147709,0.189928,0.386482,0.386482,0.386482,0.082122,0.015862,0.040849,0.021287,calls/second,milliseconds
