t,count
1554825129,3
1554825139,10
1554825149,15
1554825159,20
1554825169,26
1554825179,31
1554825189,37
1554825199,42
1554825209,48
1554825219,54
1554825229,60
1554825239,66
1554825249,73
1554825259,80
1554825269,85
1554825279,91
1554825289,96
1554825299,101
1554825309,106
1554825319,113
1554825329,119
1554825339,126
1554825349,131
1554825359,136
1554825369,141
1554825379,148
1554825389,157
1554825399,164
1554825409,170
1554825419,176
1554825429,183
1554825439,191
1554825449,200
1554825459,210
