t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825119,2,1.208762,0.000000,0.000000,0.000000,events/second
1554825129,12,1.030359,1.000000,1.000000,1.000000,events/second
1554825139,21,0.970202,1.000000,1.000000,1.000000,events/second
1554825149,44,1.391292,1.141363,1.029642,1.009960,events/second
1554825159,76,1.825902,1.441410,1.097489,1.033051,events/second
1554825169,107,2.072073,1.678125,1.159752,1.054773,events/second
1554825179,145,2.352983,2.006429,1.246419,1.085119,events/second
1554825189,190,2.652656,2.389877,1.353111,1.122855,events/second
1554825199,242,2.964463,2.772030,1.469255,1.164576,events/second
1554825209,294,3.208751,3.143489,1.591509,1.209159,events/second
1554825219,350,3.443317,3.551312,1.729480,1.259886,events/second
1554825229,408,3.655198,3.851111,1.853119,1.306741,events/second
1554825239,463,3.806901,4.103606,1.972651,1.353072,events/second
1554825249,515,3.912665,4.318617,2.088319,1.398897,events/second
1554825259,568,4.010485,4.456483,2.190441,1.440910,events/second
1554825269,620,4.089196,4.571905,2.289161,1.482452,events/second
1554825279,682,4.219808,4.778988,2.407675,1.531280,events/second
1554825289,758,4.416234,5.167927,2.568146,1.595031,events/second
1554825299,831,4.575422,5.525304,2.729804,1.660276,events/second
1554825309,907,4.733043,5.825259,2.886053,1.724787,events/second
1554825319,980,4.860080,6.070847,3.034202,1.787514,events/second
1554825329,1062,5.018254,6.397711,3.203557,1.858370,events/second
1554825339,1145,5.166548,6.643691,3.360803,1.926233,events/second
1554825349,1232,5.318854,6.960012,3.535870,2.001083,events/second
1554825359,1308,5.413471,7.103678,3.678916,2.066261,events/second
1554825369,1387,5.511944,7.241280,3.820578,2.131826,events/second
1554825379,1468,5.611172,7.376305,3.961011,2.197788,events/second
1554825389,1551,5.709503,7.490602,4.096839,2.263020,events/second
1554825399,1623,5.763009,7.477972,4.205185,2.319788,events/second
1554825409,1697,5.818839,7.448732,4.306563,2.374808,events/second
1554825419,1767,5.858058,7.397113,4.398224,2.427029,events/second
1554825429,1846,5.923523,7.433374,4.503410,2.484213,events/second
1554825439,1918,5.963273,7.440406,4.601513,2.539620,events/second
1554825449,1998,6.024786,7.496889,4.706427,2.597751,events/second
1554825459,2075,6.073255,7.554299,4.810933,2.656317,events/second
