t,count
1554825119,2
1554825129,9
1554825139,14
1554825149,20
1554825159,26
1554825169,31
1554825179,37
1554825189,42
1554825199,47
1554825209,54
1554825219,64
1554825229,74
1554825239,84
1554825249,94
1554825259,104
1554825269,114
1554825279,124
1554825289,134
1554825299,144
1554825309,154
1554825319,164
1554825329,174
1554825339,184
1554825349,194
1554825359,204
1554825369,214
1554825379,224
1554825389,234
1554825399,244
1554825409,254
1554825419,264
1554825429,274
1554825439,284
1554825449,294
1554825459,304
