t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825119,9,5.417719,0.000000,0.000000,0.000000,events/second
1554825129,56,4.805671,4.911938,4.823140,4.807756,events/second
1554825139,92,4.249150,4.581954,4.753945,4.784512,events/second
1554825149,147,4.647243,4.751677,4.784878,4.794619,events/second
1554825159,188,4.516016,4.642043,4.762016,4.786898,events/second
1554825169,231,4.472803,4.547962,4.739848,4.779256,events/second
1554825179,295,4.786612,4.834841,4.794383,4.797176,events/second
1554825189,338,4.718518,4.729710,4.774569,4.790541,events/second
1554825199,380,4.654580,4.736665,4.775239,4.790627,events/second
1554825209,423,4.616354,4.619089,4.747010,4.780838,events/second
1554825219,457,4.495708,4.543244,4.728585,4.774365,events/second
1554825229,500,4.479155,4.440650,4.698634,4.763654,events/second
1554825239,531,4.365787,4.279612,4.656005,4.748580,events/second
1554825249,541,4.110000,3.789566,4.539343,4.708255,events/second
1554825259,588,4.151514,3.803323,4.518247,4.699309,events/second
1554825269,621,4.095621,3.699195,4.474538,4.682687,events/second
1554825279,643,3.978344,3.616166,4.432480,4.666273,events/second
1554825289,691,4.025733,3.645667,4.411800,4.656707,events/second
1554825299,719,3.958621,3.613715,4.381497,4.643880,events/second
1554825309,730,3.809270,3.272591,4.283698,4.608030,events/second
1554825319,739,3.664783,2.907715,4.172740,4.567055,events/second
1554825329,757,3.576934,2.726784,4.091865,4.535397,events/second
1554825339,773,3.487884,2.540368,4.006975,4.501866,events/second
1554825349,786,3.393267,2.349310,3.918203,4.466483,events/second
1554825359,796,3.294351,2.156878,3.825784,4.429282,events/second
1554825369,805,3.198993,1.979277,3.733144,4.391390,events/second
1554825379,815,3.115119,1.828940,3.643540,4.353916,events/second
1554825389,825,3.036899,1.685691,3.553569,4.315749,events/second
1554825399,835,2.964883,1.580425,3.469853,4.279111,events/second
1554825409,844,2.893880,1.491319,3.388882,4.242878,events/second
1554825419,854,2.831170,1.399902,3.307259,4.205938,events/second
1554825429,864,2.772384,1.338509,3.231618,4.170513,events/second
1554825439,873,2.714200,1.286542,3.158457,4.135480,events/second
1554825449,883,2.662555,1.227840,3.084443,4.099733,events/second
1554825459,892,2.610719,1.176871,3.012802,4.064374,events/second
