t,value
1552758600,NaN
1552758610,NaN
1552758620,NaN
1552758630,1.0
1552758640,1.0
1552758650,1.0
1552758660,1.0
1552758670,1.0
1552758680,1.0
1552758690,1.0
1552758700,1.0
1552758710,1.0
1552758720,1.0
1552758730,1.0
1552758740,1.0
1552758750,1.0
1552758760,1.0
1552758770,0.75
1552758780,0.75
1552758790,0.75
1552758800,0.75
1552758810,0.75
1552758820,0.75
1552758830,0.75
1552758840,0.75
1552758850,0.6
1552758860,0.6
1552758870,0.6
1552758880,0.6
1552758890,0.5
1552758900,0.42857142857142855
1552758910,0.42857142857142855
