t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552758600,11,2.967800,0.000000,0.000000,0.000000,events/second
1552758610,43,3.198696,2.831982,2.806611,2.802216,events/second
1552758620,88,3.745331,3.027285,2.849041,2.816559,events/second
1552758630,117,3.496927,3.108815,2.873387,2.825185,events/second
1552758640,152,3.499565,3.141362,2.887510,2.830447,events/second
1552758650,188,3.518902,3.211771,2.910868,2.838950,events/second
1552758660,238,3.750586,3.398022,2.959852,2.856218,events/second
1552758670,289,3.935067,3.673380,3.033238,2.882109,events/second
1552758680,330,3.954992,3.797084,3.081187,2.899971,events/second
1552758690,380,4.067826,3.888364,3.124368,2.916540,events/second
1552758700,428,4.137050,4.056464,3.185750,2.939549,events/second
1552758710,465,4.099702,4.063787,3.215750,2.952374,events/second
1552758720,514,4.164005,4.101968,3.251378,2.967274,events/second
1552758730,563,4.219913,4.329386,3.328265,2.996353,events/second
1552758740,603,4.203418,4.249394,3.343785,3.005239,events/second
1552758750,645,4.204246,4.208550,3.365189,3.016218,events/second
1552758760,699,4.277454,4.315340,3.415534,3.037036,events/second
1552758770,752,4.336349,4.479298,3.480483,3.063134,events/second
1552758780,819,4.463623,4.792709,3.579611,3.101125,events/second
1552758790,889,4.596337,5.039457,3.672074,3.137577,events/second
1552758800,940,4.620893,5.227220,3.757982,3.172493,events/second
1552758810,997,4.671576,5.236475,3.808454,3.195992,events/second
1552758820,1052,4.708680,5.276292,3.863882,3.221447,events/second
1552758830,1108,4.746083,5.309996,3.917493,3.246621,events/second
1552758840,1170,4.806341,5.415924,3.985766,3.277045,events/second
1552758850,1220,4.814222,5.441626,4.038577,3.302700,events/second
1552758860,1261,4.787074,5.296430,4.053677,3.315927,events/second
1552758870,1303,4.765425,5.113395,4.055223,3.324594,events/second
1552758880,1337,4.717330,4.894495,4.043495,3.328732,events/second
1552758890,1374,4.681287,4.618368,4.012537,3.326202,events/second
1552758900,1409,4.642995,4.538150,4.015377,3.334749,events/second
1552758910,1437,4.584013,4.318007,3.985394,3.332158,events/second
