t,value
1552758600,0.5581395348837209
1552758610,0.5338983050847458
1552758620,0.41509433962264153
1552758630,0.42073170731707316
1552758640,0.4
1552758650,0.395
1552758660,0.3888888888888889
1552758670,0.37606837606837606
1552758680,0.3829787234042553
1552758690,0.3821656050955414
1552758700,0.38701298701298703
1552758710,0.38701298701298703
1552758720,0.3793911007025761
1552758730,0.37962962962962965
1552758740,0.37365010799136067
1552758750,0.3852140077821012
1552758760,0.38961038961038963
1552758770,0.3862815884476534
1552758780,0.38652482269503546
1552758790,0.3862876254180602
1552758800,0.38562091503267976
1552758810,0.38412698412698415
1552758820,0.3856707317073171
1552758830,0.38394160583941606
1552758840,0.37083333333333335
1552758850,0.37083333333333335
1552758860,0.3687845303867403
1552758870,0.3651226158038147
1552758880,0.3651226158038147
1552758890,0.3654891304347826
1552758900,0.3654891304347826
1552758910,0.3654891304347826
