t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552648604,21,2.274155,2.000000,2.000000,2.000000,events/second
1552648614,49,2.547766,2.124093,2.026282,2.008846,events/second
1552648624,78,2.668882,2.229136,2.051702,2.017594,events/second
1552648634,108,2.753301,2.347478,2.082791,2.028449,events/second
1552648644,138,2.803066,2.432939,2.109609,2.038082,events/second
1552648654,168,2.836686,2.519993,2.138800,2.048711,events/second
1552648664,198,2.860169,2.593683,2.167033,2.059223,events/second
1552648674,228,2.877830,2.656060,2.194341,2.069618,events/second
1552648684,258,2.891555,2.708861,2.220754,2.079898,events/second
1552648694,284,2.862190,2.721574,2.239689,2.087849,events/second
1552648704,314,2.874865,2.734893,2.258113,2.095724,events/second
1552648714,344,2.885314,2.775591,2.282435,2.105716,events/second
1552648724,374,2.894318,2.810042,2.305960,2.115597,events/second
1552648734,404,2.901671,2.839204,2.328713,2.125370,events/second
1552648744,433,2.901744,2.863889,2.350720,2.135034,events/second
1552648754,461,2.895303,2.855360,2.365504,2.142388,events/second
1552648764,489,2.889695,2.832148,2.376498,2.148552,events/second
1552648774,518,2.890334,2.857917,2.396938,2.157960,events/second
1552648784,548,2.896132,2.865017,2.413458,2.166163,events/second
1552648794,576,2.891255,2.885739,2.432687,2.175376,events/second
1552648804,605,2.891672,2.859143,2.441533,2.181182,events/second
1552648814,634,2.892083,2.880767,2.459841,2.190230,events/second
1552648824,664,2.896736,2.884359,2.474299,2.198076,events/second
1552648834,700,2.884966,2.877956,2.493326,2.209114,events/second
1552648844,722,2.894943,2.887714,2.501701,2.213496,events/second
1552648854,744,2.869508,2.810284,2.498257,2.215545,events/second
1552648864,766,2.845242,2.715316,2.488425,2.215367,events/second
1552648874,786,2.814772,2.634927,2.478914,2.215191,events/second
1552648884,806,2.786654,2.521463,2.459908,2.211705,events/second
1552648894,828,2.767142,2.456121,2.448081,2.210468,events/second
1552648904,850,2.748863,2.415523,2.439894,2.210346,events/second
1552648914,872,2.731660,2.397149,2.435280,2.211333,events/second
1552648924,893,2.712466,2.365605,2.427512,2.211202,events/second
1552648934,914,2.694357,2.324190,2.416748,2.209970,events/second
1552648944,934,2.674537,2.274421,2.403085,2.207650,events/second
1552648954,954,2.655752,2.232292,2.389870,2.205356,events/second
1552648964,975,2.640719,2.196631,2.377089,2.203087,events/second
1552648974,996,2.626333,2.195870,2.371229,2.203046,events/second
1552648984,1016,2.610351,2.165800,2.359058,2.200803,events/second
1552648994,1036,2.595074,2.140347,2.347287,2.198584,events/second
1552649004,1058,2.585409,2.118801,2.335901,2.196390,events/second
1552649014,1080,2.576197,2.161970,2.338003,2.198639,events/second
1552649024,1102,2.567449,2.166530,2.333424,2.198648,events/second
1552649034,1124,2.559015,2.171668,2.329050,2.198663,events/second
1552649044,1148,2.555498,2.192009,2.328125,2.199786,events/second
1552649054,1169,2.545617,2.209227,2.327230,2.200896,events/second
1552649064,1191,2.538258,2.177107,2.316502,2.198677,events/second
1552649074,1211,2.527027,2.179343,2.312628,2.198685,events/second
1552649084,1231,2.516216,2.151810,2.302379,2.196490,events/second
1552649094,1251,2.505793,2.128505,2.292466,2.194319,events/second
1552649104,1271,2.495960,2.108777,2.282878,2.192171,events/second
1552649114,1292,2.488329,2.092078,2.273604,2.190048,events/second
1552649124,1313,2.481017,2.107367,2.271136,2.190152,events/second
1552649134,1335,2.475695,2.090884,2.262247,2.188051,events/second
1552649144,1357,2.470759,2.138339,2.266763,2.190393,events/second
1552649154,1377,2.462167,2.117102,2.258018,2.188289,events/second
1552649164,1399,2.457748,2.129828,2.256116,2.188418,events/second
1552649174,1421,2.453274,2.109897,2.247719,2.186336,events/second
1552649184,1441,2.445591,2.122451,2.246100,2.186481,events/second
1552649194,1463,2.441496,2.134356,2.244589,2.186631,events/second
1552649204,1483,2.434248,2.113730,2.236570,2.184568,events/second
1552649214,1503,2.427242,2.096270,2.228815,2.182529,events/second
1552649224,1523,2.420443,2.081491,2.221313,2.180512,events/second
1552649234,1543,2.413855,2.054268,2.210807,2.177416,events/second
1552649244,1563,2.407496,2.045937,2.203896,2.175455,events/second
1552649254,1583,2.401310,2.038885,2.197211,2.173517,events/second
1552649264,1603,2.395330,2.032915,2.190746,2.171599,events/second
1552649274,1623,2.389453,2.027862,2.184492,2.169703,events/second
1552649284,1645,2.386756,2.054289,2.185001,2.170038,events/second
1552649294,1665,2.381208,2.045954,2.178936,2.168159,events/second
1552649304,1687,2.378626,2.054891,2.176375,2.167409,events/second
1552649314,1707,2.373393,2.061176,2.173844,2.166661,events/second
1552649324,1727,2.368273,2.051785,2.168145,2.164820,events/second
1552649334,1748,2.364615,2.043835,2.162632,2.162998,events/second
1552649344,1768,2.359746,2.051818,2.160552,2.162299,events/second
1552649354,1789,2.356353,2.059854,2.158594,2.161614,events/second
1552649364,1809,2.351734,2.050665,2.153394,2.159828,events/second
1552649374,1829,2.347197,2.042887,2.148366,2.158062,events/second
1552649384,1851,2.345354,2.052294,2.146807,2.157424,events/second
1552649394,1871,2.341035,2.058979,2.145245,2.156786,events/second
1552649404,1891,2.336807,2.049924,2.140484,2.155054,events/second
1552649414,1911,2.332710,2.042260,2.135878,2.153340,events/second
1552649424,1931,2.328686,2.035772,2.131424,2.151646,events/second
1552649434,1951,2.324707,2.030281,2.127115,2.149970,events/second
1552649444,1972,2.322092,2.025632,2.122948,2.148313,events/second
1552649454,1993,2.319512,2.051122,2.125419,2.148878,events/second
1552649464,2013,2.315861,2.043274,2.121307,2.147233,events/second
1552649474,2033,2.312281,2.036631,2.117330,2.145606,events/second
1552649484,2053,2.308765,2.031007,2.113484,2.143997,events/second
1552649494,2073,2.305322,2.026247,2.109763,2.142406,events/second
1552649504,2093,2.301968,2.022218,2.106165,2.140833,events/second
1552649514,2113,2.298669,2.018807,2.102684,2.139277,events/second
1552649524,2133,2.295465,2.015920,2.099318,2.137738,events/second
1552649534,2153,2.292328,2.013476,2.096062,2.136216,events/second
1552649544,2173,2.289253,2.011407,2.092913,2.134711,events/second
1552649554,2193,2.286237,2.009656,2.089867,2.133222,events/second
1552649564,2213,2.283276,2.008173,2.086921,2.131750,events/second
1552649574,2233,2.280387,2.006919,2.084071,2.130294,events/second
1552649584,2254,2.278530,2.021848,2.084620,2.129963,events/second
