t,value
1552609638,0.0
1552609648,0.0
1552609658,0.0
1552609668,8.421052631578948E-4
1552609678,0.0013445378151260505
1552609688,0.0011188811188811189
1552609698,0.0011976047904191617
1552609708,0.001256544502617801
1552609718,0.0013023255813953488
1552609728,0.0013389121338912135
1552609738,0.0012167300380228137
1552609748,0.0011149825783972125
1552609758,0.0010289389067524115
1552609768,9.55223880597015E-4
1552609778,8.913649025069638E-4
1552609788,8.35509138381201E-4
1552609798,9.828009828009828E-4
1552609808,9.280742459396752E-4
1552609818,8.791208791208791E-4
1552609828,8.350730688935282E-4
1552609838,7.952286282306163E-4
1552609848,8.349146110056926E-4
1552609858,9.437386569872958E-4
1552609868,9.043478260869566E-4
1552609878,9.348914858096828E-4
1552609888,9.630818619582664E-4
1552609898,0.0010509396636993076
1552609908,0.0010133524082021935
1552609918,0.0010359116022099447
1552609928,0.001056964842011571
