t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847740,1,1.284394,0.000000,0.000000,0.000000,events/second
1554847750,9,0.836843,0.815991,0.803306,0.801108,events/second
1554847760,19,0.913096,0.828249,0.806448,0.802198,events/second
1554847770,36,1.170069,0.946727,0.832464,0.811013,events/second
1554847780,56,1.374273,1.108423,0.870741,0.824151,events/second
1554847790,82,1.615295,1.338686,0.927487,0.843780,events/second
1554847800,105,1.728305,1.488183,0.972565,0.859879,events/second
1554847810,132,1.865788,1.658867,1.025919,0.879107,events/second
1554847820,156,1.931262,1.755375,1.067606,0.894798,events/second
1554847830,194,2.137708,2.113400,1.166938,0.930205,events/second
1554847840,236,2.342553,2.387037,1.256511,0.963017,events/second
1554847850,280,2.528146,2.682629,1.356371,0.999899,events/second
1554847860,334,2.765926,3.098517,1.488882,1.048512,events/second
1554847870,384,2.936854,3.391708,1.604045,1.092181,events/second
1554847880,437,3.104213,3.700017,1.728491,1.139780,events/second
1554847890,493,3.270440,3.978265,1.852218,1.187968,events/second
1554847900,544,3.384150,4.167103,1.962026,1.232306,events/second
1554847910,601,3.519782,4.369809,2.077932,1.279453,events/second
1554847920,651,3.601772,4.498537,2.180340,1.322780,events/second
1554847930,699,3.664502,4.531383,2.263027,1.360106,events/second
