t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847740,5,6.407686,0.000000,0.000000,0.000000,events/second
1554847750,49,4.556132,4.968018,4.993389,4.997784,events/second
1554847760,75,3.604199,4.565460,4.905389,4.968008,events/second
1554847770,122,3.965240,4.581640,4.898465,4.965025,events/second
1554847780,157,3.852881,4.404720,4.852153,4.948785,events/second
1554847790,199,3.920050,4.313811,4.820364,4.937132,events/second
1554847800,254,4.180860,4.506151,4.845705,4.944432,events/second
1554847810,295,4.169760,4.440603,4.821121,4.935086,events/second
1554847820,339,4.196785,4.458680,4.813599,4.931353,events/second
1554847830,376,4.143191,4.329414,4.773922,4.916654,events/second
1554847840,401,3.980360,4.095269,4.711859,4.894300,events/second
1554847850,438,3.954748,4.042899,4.679041,4.881144,events/second
1554847860,464,3.842488,3.818830,4.610773,4.855926,events/second
1554847870,472,3.609886,3.356663,4.485896,4.811115,events/second
1554847880,522,3.708010,3.547538,4.489636,4.808783,events/second
1554847890,551,3.655201,3.459645,4.440636,4.788778,events/second
1554847900,587,3.651645,3.546435,4.426355,4.780081,events/second
1554847910,631,3.695481,3.582805,4.405711,4.769239,events/second
1554847920,680,3.762222,3.783101,4.421834,4.770674,events/second
1554847930,710,3.722171,3.751156,4.394727,4.757720,events/second
