t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553045406,10,1.077845,0.800000,0.800000,0.800000,events/second
1553045416,23,1.194739,0.861407,0.813114,0.804420,events/second
1553045426,36,1.231095,0.926821,0.828994,0.809887,events/second
1553045436,50,1.274193,0.999463,0.847713,0.816407,events/second
1553045446,63,1.278745,1.060953,0.865820,0.822856,events/second
1553045456,76,1.283026,1.098290,0.880081,0.828131,events/second
1553045466,97,1.400965,1.177869,0.903792,0.836672,events/second
1553045476,115,1.450724,1.286811,0.936370,0.848412,events/second
1553045486,135,1.512746,1.396299,0.971240,0.861137,events/second
1553045496,154,1.551857,1.488978,1.004966,0.873721,events/second
1553045506,175,1.602011,1.536726,1.031031,0.883956,events/second
1553045516,195,1.635104,1.637272,1.069299,0.898491,events/second
