t,count
1554825113,0
1554825123,49
1554825133,71
1554825143,91
1554825153,99
1554825163,109
1554825173,113
1554825183,128
1554825193,140
1554825203,250
1554825213,250
1554825223,284
1554825233,297
1554825243,360
1554825253,425
1554825263,537
1554825273,542
1554825283,542
1554825293,637
1554825303,637
1554825313,682
1554825323,723
1554825333,740
1554825343,821
1554825353,821
1554825363,823
1554825373,859
1554825383,859
1554825393,904
1554825403,1118
1554825413,1118
1554825423,1118
1554825433,1118
1554825443,1696
1554825453,1696
