t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825113,5,11.863741,0.000000,0.000000,0.000000,events/second
1554825123,72,6.904497,6.095947,6.019834,6.006648,events/second
1554825133,150,7.333871,6.340280,6.074835,6.025350,events/second
1554825143,226,7.431544,6.531113,6.124726,6.042737,events/second
1554825153,295,7.300960,6.600539,6.153312,6.053302,events/second
1554825163,370,7.339162,6.704722,6.190768,6.067062,events/second
1554825173,448,7.416224,6.899735,6.249918,6.088402,events/second
1554825183,524,7.440399,7.003403,6.294015,6.105086,events/second
1554825193,597,7.422609,7.032306,6.323662,6.117178,events/second
1554825203,671,7.421911,7.082361,6.358675,6.131322,events/second
1554825213,744,7.410300,7.131124,6.392814,6.145341,events/second
1554825223,834,7.553835,7.394998,6.472059,6.174710,events/second
1554825233,903,7.498112,7.337564,6.492126,6.184876,events/second
1554825243,982,7.529295,7.411114,6.535113,6.202735,events/second
1554825253,1042,7.420875,7.218793,6.523853,6.202674,events/second
1554825263,1100,7.312946,6.983712,6.496762,6.197111,events/second
1554825273,1161,7.237221,6.874275,6.490120,6.198226,events/second
1554825283,1215,7.129798,6.628120,6.450912,6.188279,events/second
1554825293,1264,7.006086,6.344913,6.396680,6.172927,events/second
1554825303,1315,6.905785,6.161477,6.357120,6.162140,events/second
1554825313,1395,6.960307,6.436682,6.408057,6.181382,events/second
1554825323,1462,6.947969,6.466239,6.417163,6.187061,events/second
1554825333,1529,6.937151,6.521961,6.432528,6.194886,events/second
1554825343,1569,6.809390,6.130958,6.352616,6.170615,events/second
1554825353,1609,6.692777,5.802539,6.275434,6.146625,events/second
1554825363,1652,6.597280,5.556520,6.207393,6.125115,events/second
1554825373,1685,6.470446,5.237610,6.118498,6.096093,events/second
1554825383,1706,6.308646,4.780879,5.993066,6.054120,events/second
1554825393,1721,6.137311,4.276565,5.845739,6.003796,events/second
1554825403,1738,5.984266,3.879097,5.709743,5.956232,events/second
1554825413,1757,5.848467,3.591900,5.588178,5.912523,events/second
1554825423,1774,5.715027,3.302098,5.460736,5.865979,events/second
1554825433,1792,5.592651,3.055508,5.337417,5.819944,events/second
1554825443,1808,5.472106,2.846773,5.218141,5.774417,events/second
1554825453,1825,5.361172,2.639380,5.096219,5.727183,events/second
