t,count
1554825113,2
1554825123,9
1554825133,14
1554825143,19
1554825153,25
1554825163,30
1554825173,35
1554825183,41
1554825193,47
1554825203,52
1554825213,60
1554825223,67
1554825233,76
1554825243,86
1554825253,96
1554825263,106
1554825273,116
1554825283,126
1554825293,136
1554825303,146
1554825313,156
1554825323,166
1554825333,176
1554825343,186
1554825353,196
1554825363,206
1554825373,216
1554825383,226
1554825393,236
1554825403,246
1554825413,256
1554825423,266
1554825433,276
1554825443,286
1554825453,296
