t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552651221,16,1.846837,2.000000,2.000000,2.000000,events/second
1552651231,29,1.552836,1.906610,1.980275,1.993364,events/second
1552651241,45,1.570132,1.843549,1.964502,1.987910,events/second
1552651251,60,1.552112,1.806160,1.952553,1.983623,events/second
1552651261,76,1.561497,1.759798,1.937743,1.978283,events/second
1552651271,90,1.534283,1.735266,1.926671,1.974103,events/second
1552651281,107,1.558415,1.701066,1.912765,1.968873,events/second
1552651291,124,1.576334,1.716254,1.909068,1.967007,events/second
1552651301,141,1.590351,1.682416,1.895630,1.961844,events/second
1552651311,157,1.591402,1.683198,1.889134,1.958941,events/second
1552651321,176,1.619827,1.701129,1.886212,1.957185,events/second
1552651331,194,1.635034,1.715029,1.883331,1.955442,events/second
1552651341,208,1.616732,1.696091,1.873988,1.951509,events/second
1552651351,225,1.622738,1.681340,1.865006,1.947625,events/second
1552651361,244,1.641441,1.715547,1.866180,1.947101,events/second
1552651371,261,1.645114,1.728512,1.864010,1.945476,events/second
1552651381,278,1.648360,1.711340,1.855464,1.941671,events/second
1552651391,294,1.645674,1.676978,1.843729,1.936781,events/second
1552651401,311,1.648554,1.678594,1.838935,1.934156,events/second
1552651411,326,1.641062,1.679963,1.834298,1.931559,events/second
