t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552261691,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261701,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261711,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261721,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261731,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261741,501,0.556410,0.167176,0.068740,0.056693,0.157074,0.191376,0.269440,0.331252,0.394631,0.556410,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261751,949,3.529349,0.156286,0.065047,0.134139,0.143551,0.171562,0.236294,0.279562,0.364652,3.529349,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261761,1475,3.529349,0.150722,0.065047,0.131441,0.140359,0.165269,0.215884,0.263656,0.297842,2.273507,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261771,1962,3.529349,0.149807,0.065047,0.171177,0.136828,0.159990,0.204063,0.221787,0.273455,3.112242,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261781,2454,3.529349,0.143406,0.063571,0.146241,0.130788,0.154925,0.198563,0.219236,0.242883,2.273507,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261791,2970,2.021350,0.136639,0.051597,0.106468,0.126160,0.150082,0.192324,0.215884,0.270239,2.021350,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261801,3420,2.021350,0.136976,0.051597,0.114226,0.125329,0.149740,0.191288,0.218282,0.270239,2.021350,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261811,3882,2.021350,0.133609,0.051390,0.109228,0.122389,0.147028,0.191288,0.218354,0.248545,2.021350,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261821,4332,2.021350,0.133590,0.051597,0.111094,0.121719,0.146930,0.191288,0.215068,0.244073,1.689976,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261831,4785,6.865046,0.142010,0.056333,0.266880,0.124849,0.151396,0.192003,0.215361,0.239324,6.865046,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261841,5192,6.865046,0.140776,0.051583,0.249941,0.127146,0.152627,0.194311,0.214142,0.224481,6.865046,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261851,5519,0.556410,0.129890,0.048724,0.037725,0.125563,0.152469,0.195030,0.213429,0.222677,0.326384,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261861,5847,3.860744,0.136043,0.048724,0.160244,0.125442,0.152098,0.198507,0.215243,0.228075,3.860744,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261871,6100,3.860744,0.135709,0.048724,0.152201,0.124852,0.152347,0.203762,0.218377,0.240707,3.860744,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261881,6329,3.860744,0.135044,0.048724,0.143769,0.125313,0.153303,0.201247,0.218377,0.248545,3.860744,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261891,6385,28.016413,0.192876,0.048724,1.270190,0.126082,0.154455,0.206343,0.226965,0.257224,28.016413,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261901,6391,28.016413,0.192357,0.048724,1.266894,0.126005,0.153707,0.206343,0.226965,0.257224,28.016413,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261911,6397,28.016413,0.191797,0.048724,1.259809,0.126479,0.153745,0.204781,0.226965,0.257224,28.016413,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261921,6401,28.016413,0.191762,0.048724,1.256175,0.126565,0.153808,0.207632,0.229068,0.249774,28.016413,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552261931,6403,28.016413,0.192103,0.048724,1.252730,0.126923,0.154922,0.209724,0.229105,0.249774,28.016413,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
