t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841161,1,4.928244,0.000000,0.000000,0.000000,events/second
1554841171,9,0.881409,0.984009,0.996694,0.998892,events/second
1554841181,18,0.888688,0.971751,0.993552,0.997802,events/second
1554841191,36,1.191598,1.085469,1.016794,1.005571,events/second
1554841201,70,1.731990,1.410088,1.088368,1.029818,events/second
1554841211,108,2.149708,1.794253,1.180626,1.061542,events/second
1554841221,151,2.507672,2.163579,1.279613,1.096220,events/second
1554841231,201,2.863428,2.613734,1.404833,1.140458,events/second
1554841241,254,3.167101,3.012052,1.529308,1.185320,events/second
1554841251,314,3.480899,3.468199,1.675765,1.238508,events/second
1554841261,375,3.742342,3.856877,1.817530,1.291121,events/second
1554841271,436,3.955838,4.200598,1.957899,1.344254,events/second
1554841281,497,4.134824,4.507543,2.096972,1.397908,events/second
1554841291,559,4.293156,4.769923,2.231594,1.450982,events/second
1554841301,621,4.428841,4.990745,2.361749,1.503463,events/second
1554841311,684,4.553622,5.208370,2.494193,1.557574,events/second
1554841321,748,4.668742,5.372758,2.618826,1.609960,events/second
1554841331,812,4.770188,5.529180,2.742733,1.662882,events/second
1554841341,873,4.844206,5.613615,2.852660,1.711895,events/second
1554841351,939,4.936901,5.767600,2.975622,1.765919,events/second
1554841361,1002,5.004883,5.849973,3.084635,1.816022,events/second
1554841371,1065,5.066564,5.936969,3.193435,1.866685,events/second
1554841381,1135,5.154304,6.082894,3.314869,1.922292,events/second
1554841391,1210,5.256222,6.301085,3.452101,1.983927,events/second
1554841401,1284,5.344955,6.472346,3.581638,2.043785,events/second
1554841411,1356,5.419402,6.601324,3.703622,2.101873,events/second
1554841421,1429,5.491227,6.690674,3.818138,2.158193,events/second
1554841431,1498,5.543790,6.723449,3.919201,2.210591,events/second
1554841441,1565,5.585138,6.731365,4.013481,2.261284,events/second
1554841451,1636,5.637053,6.776441,4.111554,2.313663,events/second
1554841461,1707,5.686101,6.838908,4.212696,2.367643,events/second
1554841471,1779,5.735005,6.906498,4.313774,2.422129,events/second
1554841481,1848,5.771008,6.876714,4.392085,2.469407,events/second
1554841491,1918,5.808513,6.927623,4.484194,2.521684,events/second
1554841501,1996,5.866880,7.034681,4.586507,2.577816,events/second
1554841511,2065,5.896564,7.044069,4.668881,2.627781,events/second
1554841521,2141,5.943723,7.130694,4.765029,2.682728,events/second
1554841531,2216,5.985806,7.202741,4.857971,2.737062,events/second
