t,count
1554841171,1
1554841181,8
1554841191,14
1554841201,19
1554841211,24
1554841221,30
1554841231,35
1554841241,41
1554841251,46
1554841261,52
1554841271,59
1554841281,64
1554841291,71
1554841301,80
1554841311,85
1554841321,90
1554841331,95
1554841341,100
1554841351,105
1554841361,110
1554841371,118
1554841381,123
1554841391,130
1554841401,135
1554841411,140
1554841421,147
1554841431,155
1554841441,163
1554841451,169
1554841461,175
1554841471,182
1554841481,190
1554841491,197
1554841501,205
1554841511,214
1554841521,220
1554841531,226
