t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552648603,19,2.067659,2.200000,2.200000,2.200000,events/second
1552648613,39,2.032840,2.169296,2.193443,2.197790,events/second
1552648623,59,2.021659,2.143306,2.187101,2.195605,events/second
1552648633,79,2.016243,2.121306,2.180967,2.193443,events/second
1552648643,99,2.012895,2.102683,2.175035,2.191306,events/second
1552648653,119,2.010791,2.086920,2.169296,2.189192,events/second
1552648663,139,2.009130,2.073576,2.163746,2.187101,events/second
1552648673,159,2.008055,2.062281,2.158378,2.185034,events/second
1552648683,179,2.007150,2.052719,2.153186,2.182989,events/second
1552648693,199,2.006460,2.044626,2.148164,2.180967,events/second
1552648703,219,2.005804,2.037775,2.143306,2.178968,events/second
1552648713,239,2.005377,2.031976,2.138608,2.176990,events/second
1552648723,259,2.004972,2.027067,2.134064,2.175035,events/second
1552648733,279,2.004565,2.022912,2.129669,2.173101,events/second
1552648743,299,2.004309,2.019394,2.125418,2.171188,events/second
1552648753,319,2.004027,2.016417,2.121306,2.169296,events/second
1552648763,339,2.003805,2.013897,2.117329,2.167426,events/second
1552648773,359,2.003574,2.011763,2.113483,2.165576,events/second
1552648783,379,2.003402,2.009957,2.109762,2.163746,events/second
1552648793,399,2.003245,2.008429,2.106164,2.161937,events/second
1552648803,419,2.003101,2.007135,2.102683,2.160147,events/second
1552648813,439,2.002913,2.006039,2.099317,2.158378,events/second
1552648823,459,2.002823,2.005112,2.096061,2.156628,events/second
1552648834,487,1.999060,1.957287,2.081514,2.150721,events/second
1552648843,492,1.974503,1.960702,2.080166,2.149886,events/second
1552648853,511,1.970466,1.891894,2.061228,2.142714,events/second
1552648863,531,1.972639,1.908490,2.059221,2.141137,events/second
1552648873,551,1.973659,1.922538,2.057279,2.139578,events/second
1552648883,571,1.974365,1.934430,2.055402,2.138036,events/second
1552648893,591,1.975387,1.944496,2.053585,2.136510,events/second
1552648903,611,1.976218,1.953017,2.051829,2.135002,events/second
1552648913,631,1.976968,1.960230,2.050129,2.133510,events/second
1552648923,651,1.977660,1.966335,2.048486,2.132035,events/second
1552648933,671,1.978215,1.971503,2.046896,2.130576,events/second
1552648943,691,1.978877,1.975878,2.045359,2.129133,events/second
1552648953,711,1.979504,1.979581,2.043872,2.127706,events/second
1552648963,731,1.980061,1.982716,2.042434,2.126295,events/second
1552648973,751,1.980534,1.985369,2.041042,2.124900,events/second
1552648983,771,1.981089,1.987615,2.039697,2.123520,events/second
1552648993,791,1.981571,1.989517,2.038396,2.122155,events/second
1552649003,811,1.982013,1.991126,2.037137,2.120805,events/second
1552649013,831,1.982448,1.992488,2.035919,2.119470,events/second
1552649023,851,1.982874,1.993642,2.034742,2.118150,events/second
1552649033,871,1.983260,1.994618,2.033603,2.116845,events/second
1552649043,891,1.983580,1.995444,2.032501,2.115554,events/second
1552649053,911,1.983978,1.996143,2.031436,2.114277,events/second
1552649063,931,1.984291,1.996735,2.030405,2.113014,events/second
1552649073,951,1.984655,1.997237,2.029408,2.111765,events/second
1552649083,971,1.984934,1.997661,2.028444,2.110530,events/second
1552649093,991,1.985222,1.998020,2.027512,2.109309,events/second
1552649103,1011,1.985554,1.998324,2.026610,2.108101,events/second
1552649113,1031,1.985812,1.998581,2.025737,2.106907,events/second
1552649123,1051,1.986102,1.998799,2.024894,2.105725,events/second
1552649133,1071,1.986306,1.998983,2.024077,2.104557,events/second
1552649143,1091,1.986613,1.999139,2.023288,2.103402,events/second
1552649153,1111,1.986822,1.999272,2.022525,2.102259,events/second
1552649163,1131,1.987067,1.999383,2.021786,2.101129,events/second
1552649173,1151,1.987289,1.999478,2.021072,2.100012,events/second
1552649183,1171,1.987510,1.999558,2.020381,2.098907,events/second
1552649193,1191,1.987709,1.999626,2.019713,2.097814,events/second
1552649203,1211,1.987916,1.999683,2.019067,2.096733,events/second
1552649213,1231,1.988097,1.999732,2.018442,2.095664,events/second
1552649223,1251,1.988299,1.999773,2.017837,2.094607,events/second
1552649233,1271,1.988477,1.999808,2.017252,2.093562,events/second
1552649243,1291,1.988659,1.999837,2.016687,2.092528,events/second
1552649253,1311,1.988847,1.999862,2.016140,2.091506,events/second
1552649263,1331,1.988998,1.999884,2.015610,2.090495,events/second
1552649273,1351,1.989155,1.999901,2.015099,2.089495,events/second
1552649283,1371,1.989331,1.999917,2.014604,2.088506,events/second
1552649293,1391,1.989470,1.999929,2.014125,2.087528,events/second
1552649303,1411,1.989617,1.999940,2.013662,2.086561,events/second
1552649313,1431,1.989777,1.999949,2.013214,2.085604,events/second
1552649323,1451,1.989904,1.999957,2.012781,2.084658,events/second
1552649333,1471,1.990050,1.999964,2.012362,2.083723,events/second
1552649343,1491,1.990187,1.999969,2.011956,2.082798,events/second
1552649353,1511,1.990302,1.999974,2.011565,2.081883,events/second
1552649363,1531,1.990423,1.999978,2.011185,2.080978,events/second
1552649373,1551,1.990550,1.999981,2.010819,2.080083,events/second
1552649383,1571,1.990674,1.999984,2.010464,2.079198,events/second
1552649393,1591,1.990793,1.999987,2.010121,2.078323,events/second
1552649403,1611,1.990904,1.999989,2.009789,2.077458,events/second
1552649413,1631,1.991013,1.999990,2.009468,2.076602,events/second
1552649423,1651,1.991129,1.999992,2.009158,2.075756,events/second
1552649433,1671,1.991227,1.999993,2.008858,2.074918,events/second
1552649443,1691,1.991332,1.999994,2.008567,2.074091,events/second
1552649453,1711,1.991438,1.999995,2.008286,2.073272,events/second
1552649463,1731,1.991539,1.999996,2.008015,2.072462,events/second
1552649473,1751,1.991627,1.999996,2.007752,2.071662,events/second
1552649483,1771,1.991725,1.999997,2.007498,2.070870,events/second
1552649493,1791,1.991788,1.999997,2.007252,2.070087,events/second
1552649503,1811,1.991903,1.999998,2.007014,2.069312,events/second
1552649513,1831,1.991998,1.999998,2.006784,2.068546,events/second
1552649523,1851,1.992084,1.999998,2.006562,2.067789,events/second
1552649533,1871,1.992159,1.984008,2.003041,2.065932,events/second
1552649543,1891,1.992245,2.001175,2.006192,2.066305,events/second
1552649553,1911,1.992326,2.000995,2.005989,2.065573,events/second
1552649563,1931,1.992406,2.000842,2.005793,2.064848,events/second
1552649573,1951,1.992460,2.000713,2.005603,2.064132,events/second
1552649583,1971,1.992559,2.000603,2.005419,2.063423,events/second
