t,count
1552648603,30
1552648613,122
1552648623,239
1552648633,337
1552648643,460
1552648653,565
1552648663,687
1552648673,785
1552648683,881
1552648693,1005
1552648703,1041
1552648713,1087
1552648723,1199
1552648733,1316
1552648743,1365
1552648753,1456
1552648763,1545
1552648773,1608
1552648783,1706
1552648793,1774
1552648803,1892
1552648813,1947
1552648823,2037
1552648834,2078
1552648843,2088
1552648853,2130
1552648863,2210
1552648873,2347
1552648883,2477
1552648893,2633
1552648903,2695
1552648913,2730
1552648923,2876
1552648933,3015
1552648943,3176
1552648953,3310
1552648963,3339
1552648973,3405
1552648983,3511
1552648993,3628
1552649003,3665
1552649013,3706
1552649023,3829
1552649033,3948
1552649043,3958
1552649053,3968
1552649063,3978
1552649073,3988
1552649083,3998
1552649093,4008
1552649103,4018
1552649113,4028
1552649123,4038
1552649133,4048
1552649143,4058
1552649153,4068
1552649163,4078
1552649173,4088
1552649183,4098
1552649193,4108
1552649203,4118
1552649213,4128
1552649223,4138
1552649233,4148
1552649243,4158
1552649253,4168
1552649263,4178
1552649273,4188
1552649283,4198
1552649293,4208
1552649303,4218
1552649313,4228
1552649323,4238
1552649333,4248
1552649343,4258
1552649353,4268
1552649363,4278
1552649373,4288
1552649383,4298
1552649393,4308
1552649403,4318
1552649413,4328
1552649423,4338
1552649433,4348
1552649443,4358
1552649453,4368
1552649463,4378
1552649473,4388
1552649483,4398
1552649493,4408
1552649503,4418
1552649513,4428
1552649523,4438
1552649533,4448
1552649543,4458
1552649553,4468
1552649563,4478
1552649573,4488
1552649583,4498
