t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554674942,6,0.717717,0.800000,0.800000,0.800000,events/second
1554674952,12,0.655074,0.753305,0.790138,0.796682,events/second
1554674962,19,0.670989,0.760474,0.790461,0.796719,events/second
1554674972,26,0.678565,0.735838,0.784217,0.794545,events/second
1554674982,36,0.744787,0.777670,0.791346,0.796821,events/second
1554674992,51,0.874558,0.843784,0.804798,0.801282,events/second
1554675002,61,0.892742,0.913182,0.821005,0.806790,events/second
1554675012,75,0.957574,0.957214,0.833430,0.811135,events/second
1554675022,87,0.985061,1.025190,0.852004,0.817642,events/second
1554675032,101,1.027338,1.053305,0.863468,0.821873,events/second
1554675042,114,1.052498,1.091816,0.877806,0.827159,events/second
1554675052,131,1.107184,1.169832,0.901482,0.835698,events/second
1554675062,145,1.130049,1.202610,0.917716,0.841921,events/second
1554675072,158,1.142110,1.234191,0.933582,0.848094,events/second
1554675082,173,1.166452,1.291628,0.955485,0.856409,events/second
1554675092,186,1.174905,1.310822,0.970167,0.862427,events/second
1554675102,200,1.188284,1.295088,0.977756,0.866163,events/second
1554675112,213,1.194532,1.295203,0.988293,0.870954,events/second
1554675122,225,1.194841,1.295300,0.998485,0.875692,events/second
1554675132,239,1.205022,1.280670,1.005092,0.879275,events/second
1554675142,251,1.204843,1.284276,1.014787,0.883927,events/second
1554675152,269,1.232190,1.318033,1.030722,0.890738,events/second
1554675162,286,1.252688,1.390745,1.055887,0.900779,events/second
1554675172,308,1.292430,1.500268,1.090144,0.914033,events/second
1554675182,328,1.320812,1.592977,1.123279,0.927140,events/second
1554675192,349,1.351085,1.655463,1.152021,0.938995,events/second
1554675202,368,1.371551,1.692364,1.176515,0.949610,events/second
1554675212,387,1.390378,1.690340,1.193541,0.957887,events/second
1554675222,408,1.415136,1.767304,1.226482,0.971605,events/second
1554675232,425,1.424634,1.787036,1.248535,0.981861,events/second
1554675242,444,1.440107,1.806296,1.269974,0.992015,events/second
1554675252,462,1.451412,1.805329,1.287351,1.000943,events/second
1554675262,480,1.461829,1.835215,1.310714,1.011982,events/second
1554675272,497,1.462739,1.735140,1.306975,1.014047,events/second
1554675284,518,1.478248,1.789891,1.340611,1.030325,events/second
1554675670,8,0.858188,0.800000,0.800000,0.800000,events/second
1554675680,17,0.880644,0.800000,0.800000,0.800000,events/second
1554675690,31,1.057907,0.861407,0.813114,0.804420,events/second
1554675700,42,1.068654,0.960082,0.835660,0.812109,events/second
1554675710,54,1.095337,0.952776,0.837851,0.813089,events/second
1554675720,67,1.129803,0.990730,0.849724,0.817364,events/second
1554675730,82,1.183242,1.037569,0.864458,0.822694,events/second
1554675740,93,1.172754,1.106643,0.885212,0.830169,events/second
1554675750,105,1.175633,1.106262,0.892281,0.833154,events/second
1554675760,119,1.198326,1.120653,0.902369,0.837207,events/second
1554675770,133,1.216855,1.162259,0.918629,0.843420,events/second
1554675780,148,1.240584,1.213469,0.937661,0.850672,events/second
1554675790,164,1.268379,1.272809,0.959375,0.858951,events/second
1554675800,178,1.277836,1.307047,0.977071,0.866032,events/second
1554675810,193,1.292727,1.337308,0.994242,0.873040,events/second
1554675820,206,1.293186,1.330942,1.004239,0.877754,events/second
1554675830,220,1.299498,1.357534,1.020519,0.884633,events/second
1554675840,234,1.305115,1.349341,1.029709,0.889226,events/second
1554675850,250,1.320689,1.389100,1.048460,0.897086,events/second
1554675860,269,1.349749,1.422756,1.066596,0.904859,events/second
1554675870,290,1.385601,1.495382,1.093891,0.915852,events/second
1554675880,309,1.409054,1.586284,1.126793,0.928927,events/second
1554675890,328,1.430462,1.649797,1.155421,0.940762,events/second
1554675900,346,1.445820,1.688847,1.179858,0.951364,events/second
1554675910,366,1.468089,1.723181,1.203549,0.961855,events/second
1554675920,387,1.492504,1.766956,1.229714,0.973333,events/second
1554675930,405,1.503827,1.786742,1.251662,0.983569,events/second
1554675940,423,1.514479,1.788777,1.269638,0.992590,events/second
