t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554674942,14,1.674617,1.600000,1.600000,1.600000,events/second
1554674952,26,1.419301,1.552027,1.590083,1.596676,events/second
1554674962,39,1.377284,1.528688,1.583851,1.594503,events/second
1554674972,50,1.304924,1.475671,1.571158,1.590131,events/second
1554674982,64,1.324061,1.453177,1.562459,1.586947,events/second
1554674992,78,1.337555,1.461005,1.560439,1.585989,events/second
1554675002,90,1.317157,1.404945,1.545317,1.580616,events/second
1554675012,104,1.327833,1.373482,1.533996,1.576411,events/second
1554675022,116,1.313411,1.360283,1.526243,1.573347,events/second
1554675032,128,1.301971,1.383650,1.525464,1.572546,events/second
1554675042,142,1.311005,1.326031,1.508292,1.566226,events/second
1554675052,155,1.310026,1.336108,1.504687,1.564383,events/second
1554675062,165,1.285916,1.315213,1.494698,1.560356,events/second
1554675072,176,1.272223,1.265544,1.478426,1.554159,events/second
1554675082,193,1.301301,1.319446,1.482521,1.554677,events/second
1554675092,201,1.269655,1.269127,1.466647,1.548542,events/second
1554675102,217,1.289287,1.259793,1.457960,1.544697,events/second
1554675112,231,1.295478,1.294751,1.459256,1.544194,events/second
1554675122,241,1.279807,1.292361,1.453899,1.541481,events/second
1554675132,253,1.275608,1.262190,1.442269,1.536599,events/second
1554675142,264,1.267244,1.251365,1.434272,1.532874,events/second
1554675152,277,1.268835,1.244758,1.426646,1.529202,events/second
1554675162,291,1.274588,1.223174,1.415965,1.524462,events/second
1554675172,301,1.263056,1.231772,1.412026,1.521967,events/second
1554675182,310,1.248328,1.210903,1.401770,1.517301,events/second
1554675192,320,1.238817,1.149101,1.382096,1.509381,events/second
1554675202,332,1.237377,1.155636,1.376072,1.505957,events/second
1554675212,341,1.225113,1.131743,1.363742,1.500366,events/second
1554675222,350,1.213964,1.098084,1.348621,1.493742,events/second
1554675232,359,1.203396,1.068314,1.333941,1.487184,events/second
1554675242,368,1.193602,1.025844,1.316382,1.479585,events/second
1554675252,379,1.190660,1.036589,1.309260,1.475387,events/second
1554675262,391,1.190779,1.075110,1.308875,1.473440,events/second
1554675272,403,1.186077,1.032875,1.292192,1.465999,events/second
1554675284,411,1.172893,1.004805,1.274420,1.457164,events/second
1554675670,13,1.394490,1.200000,1.200000,1.200000,events/second
1554675680,27,1.398450,1.229425,1.206502,1.202204,events/second
1554675690,45,1.535661,1.286315,1.219403,1.206599,events/second
1554675700,56,1.424862,1.330636,1.231716,1.210928,events/second
1554675710,69,1.399591,1.329129,1.234091,1.211927,events/second
1554675720,83,1.399603,1.326575,1.236334,1.212910,events/second
1554675730,90,1.298678,1.275161,1.228531,1.210551,events/second
1554675740,104,1.311464,1.220764,1.217897,1.207135,events/second
1554675750,116,1.298791,1.231010,1.220507,1.208152,events/second
1554675760,128,1.288955,1.258232,1.226446,1.210278,events/second
1554675770,143,1.308347,1.249292,1.225579,1.210164,events/second
1554675780,157,1.316024,1.271150,1.231243,1.212256,events/second
1554675790,169,1.307048,1.305643,1.240026,1.215432,events/second
1554675800,180,1.292193,1.241452,1.228797,1.211937,events/second
1554675810,198,1.326215,1.313765,1.244327,1.217340,events/second
1554675820,210,1.318295,1.293743,1.242764,1.217136,events/second
1554675830,225,1.329031,1.292786,1.244559,1.218042,events/second
1554675840,240,1.338580,1.369374,1.262714,1.224466,events/second
1554675850,249,1.315405,1.342093,1.260603,1.224190,events/second
1554675860,258,1.294543,1.274863,1.248808,1.220611,events/second
1554675870,269,1.285264,1.233945,1.240706,1.218179,events/second
1554675880,280,1.276812,1.199309,1.232870,1.215775,events/second
1554675890,293,1.277821,1.184702,1.228541,1.214498,events/second
1554675900,303,1.266136,1.184494,1.227496,1.214326,events/second
1554675910,312,1.251485,1.170883,1.223289,1.213060,events/second
1554675920,322,1.241825,1.115224,1.209466,1.208502,events/second
1554675930,334,1.240193,1.128239,1.209156,1.208408,events/second
1554675940,345,1.235213,1.123264,1.205550,1.207207,events/second
