t,count
1554841182,3
1554841192,8
1554841202,13
1554841212,18
1554841222,23
1554841232,28
1554841242,33
1554841252,38
1554841262,43
1554841272,48
1554841282,53
1554841292,58
1554841302,63
1554841312,68
1554841322,74
1554841332,79
1554841342,84
1554841352,89
1554841362,94
1554841372,99
1554841382,104
1554841392,109
1554841402,114
1554841412,119
1554841422,125
1554841432,132
1554841442,140
1554841452,149
1554841462,159
1554841472,168
1554841482,178
1554841492,188
1554841502,198
1554841512,208
1554841522,218
1554841532,228
