t,count
1554841172,3
1554841182,8
1554841192,13
1554841202,19
1554841212,25
1554841222,30
1554841232,36
1554841242,43
1554841252,48
1554841262,54
1554841272,60
1554841282,66
1554841292,75
1554841302,80
1554841312,86
1554841322,91
1554841332,96
1554841342,101
1554841352,106
1554841362,114
1554841372,119
1554841382,126
1554841392,131
1554841402,136
1554841412,142
1554841422,151
1554841432,159
1554841442,166
1554841452,171
1554841462,178
1554841472,187
1554841482,195
1554841492,204
1554841502,213
1554841512,223
1554841522,232
1554841532,242
