t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841172,4,6.185518,0.000000,0.000000,0.000000,events/second
1554841182,41,3.850758,4.015991,4.003306,4.001108,events/second
1554841192,77,3.723183,3.946366,3.987215,3.995617,events/second
1554841202,127,4.145194,4.061424,4.010556,4.003397,events/second
1554841212,167,4.109559,4.073748,4.016384,4.005527,events/second
1554841222,203,4.008162,3.930661,3.989237,3.996583,events/second
1554841232,256,4.220595,4.138962,4.032127,4.010976,events/second
1554841242,293,4.148294,4.085647,4.024463,4.008639,events/second
1554841252,334,4.141764,4.130070,4.036610,4.012944,events/second
1554841262,368,4.057348,3.959141,4.002735,4.001764,events/second
1554841272,395,3.925250,3.832370,3.975981,3.992856,events/second
1554841282,446,4.031163,4.016737,4.009771,4.004009,events/second
1554841292,481,3.987204,3.948924,3.996174,3.999526,events/second
1554841302,492,3.766032,3.509645,3.901144,3.967479,events/second
1554841312,540,3.839659,3.691747,3.927306,3.975570,events/second
1554841322,569,3.776995,3.567003,3.893490,3.963670,events/second
1554841332,600,3.735283,3.527931,3.874115,3.956345,events/second
1554841342,641,3.756643,3.537716,3.865074,3.952402,events/second
1554841352,684,3.786395,3.666257,3.882447,3.957329,events/second
1554841362,720,3.776889,3.713657,3.886137,3.957782,events/second
1554841372,743,3.702844,3.406441,3.814549,3.932844,events/second
1554841382,792,3.759933,3.668351,3.856773,3.945750,events/second
1554841392,811,3.675606,3.413508,3.795955,3.924256,events/second
1554841402,854,3.702159,3.568788,3.815922,3.929531,events/second
1554841412,908,3.773303,3.851191,3.867909,3.945786,events/second
1554841422,937,3.738325,3.710289,3.839019,3.935286,events/second
1554841432,959,3.679238,3.470761,3.784957,3.916075,events/second
1554841442,977,3.609895,3.219383,3.720101,3.892718,events/second
1554841452,999,3.559830,3.057774,3.670048,3.873989,events/second
1554841462,1021,3.512743,2.915214,3.618767,3.854409,events/second
1554841472,1029,3.422760,2.603924,3.529553,3.821754,events/second
1554841482,1039,3.344717,2.357692,3.446624,3.790575,events/second
1554841492,1048,3.268292,2.149261,3.366415,3.759740,events/second
1554841502,1058,3.199822,1.956838,3.285529,3.728138,events/second
1554841512,1068,3.135127,1.809946,3.210600,3.697993,events/second
1554841522,1077,3.071584,1.669613,3.134822,3.667074,events/second
1554841532,1087,3.013960,1.566815,3.064834,3.637604,events/second
