t,count
1554841182,6
1554841192,11
1554841202,16
1554841212,21
1554841222,26
1554841232,31
1554841242,38
1554841252,43
1554841262,48
1554841272,55
1554841282,61
1554841292,67
1554841302,76
1554841312,81
1554841322,87
1554841332,92
1554841342,97
1554841352,103
1554841362,108
1554841372,116
1554841382,121
1554841392,128
1554841402,133
1554841412,138
1554841422,144
1554841432,153
1554841442,161
1554841452,167
1554841462,172
1554841472,180
1554841482,188
1554841492,195
1554841502,203
1554841512,211
1554841522,218
1554841532,224
