t,count
1554841192,6
1554841202,16
1554841212,25
1554841222,35
1554841232,45
1554841242,55
1554841252,65
1554841262,75
1554841272,85
1554841282,95
1554841292,105
1554841302,115
1554841312,125
1554841322,135
1554841332,145
1554841342,155
1554841352,165
1554841362,174
1554841372,184
1554841382,194
1554841392,204
1554841402,214
1554841412,224
1554841422,234
1554841432,244
1554841442,254
1554841452,264
1554841462,274
1554841472,284
1554841482,294
1554841492,304
1554841502,314
1554841512,324
1554841522,334
1554841532,344
