t,value
1552575248,0.0072992700729927005
1552575258,0.0030581039755351682
1552575268,0.001996007984031936
1552575278,0.001488095238095238
1552575288,0.0011750881316098707
1552575298,9.68054211035818E-4
1552575308,0.004125412541254125
1552575318,0.004347826086956522
1552575328,0.0037546933667083854
1552575338,0.003395585738539898
1552575348,0.003089598352214212
1552575358,0.0028694404591104736
1552575368,0.002591792656587473
1552575378,0.0028146361077603537
1552575388,0.003732736095558044
1552575398,0.003423485107839781
1552575408,0.003536977491961415
1552575418,0.003372164316370325
1552575428,0.003205128205128205
1552575438,0.003033645890788748
1552575448,0.0028735632183908046
1552575458,0.0027520640480360272
1552575468,0.0028957528957528956
1552575478,0.0027567195037904893
1552575488,0.0028754700287547
1552575498,0.002970507107999151
1552575508,0.0028403327246906067
1552575518,0.002726387536514119
