t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554674942,11,1.318531,1.000000,1.000000,1.000000,events/second
1554674952,25,1.364670,1.089554,1.019561,1.006617,events/second
1554674962,38,1.343268,1.122500,1.028782,1.009862,events/second
1554674972,54,1.410221,1.195805,1.047509,1.016383,events/second
1554674982,68,1.407781,1.244423,1.062425,1.021736,events/second
1554674992,83,1.423981,1.237603,1.066936,1.023706,events/second
1554675002,93,1.361706,1.245264,1.074494,1.026750,events/second
1554675012,106,1.353878,1.253028,1.081860,1.029766,events/second
1554675022,119,1.347862,1.246166,1.085788,1.031653,events/second
1554675032,134,1.363331,1.287052,1.099449,1.036837,events/second
1554675042,148,1.366733,1.274966,1.102800,1.038646,events/second
1554675052,163,1.378007,1.323586,1.119046,1.044843,events/second
1554675062,177,1.379740,1.335317,1.128257,1.048767,events/second
1554675072,191,1.380815,1.346526,1.137220,1.052654,events/second
1554675082,206,1.389230,1.402708,1.155752,1.059816,events/second
1554675092,219,1.383578,1.388859,1.160563,1.062480,events/second
1554675102,235,1.396422,1.406560,1.171718,1.067317,events/second
1554675112,249,1.396611,1.406832,1.179257,1.070999,events/second
1554675122,266,1.412769,1.423053,1.189854,1.075749,events/second
1554675132,282,1.421674,1.434226,1.199995,1.080434,events/second
1554675142,305,1.464247,1.554344,1.232888,1.092817,events/second
1554675152,322,1.475153,1.590778,1.251426,1.100625,events/second
1554675162,340,1.489371,1.654879,1.276021,1.110568,events/second
1554675172,359,1.506605,1.678437,1.293254,1.118192,events/second
1554675182,378,1.522421,1.711811,1.313118,1.126828,events/second
1554675192,398,1.540948,1.756054,1.335637,1.136476,events/second
1554675202,420,1.565518,1.780070,1.354221,1.144922,events/second
1554675212,438,1.573701,1.797842,1.372086,1.153262,events/second
1554675222,455,1.578189,1.780904,1.382755,1.159294,events/second
1554675232,474,1.588879,1.827973,1.406187,1.169680,events/second
1554675242,494,1.602433,1.826236,1.419207,1.176657,events/second
1554675252,513,1.611774,1.851633,1.438193,1.185748,events/second
1554675262,532,1.620260,1.874410,1.456611,1.194745,events/second
1554675273,552,1.616452,1.770750,1.453905,1.198144,events/second
1554675282,570,1.622869,1.816821,1.474895,1.208088,events/second
1554675670,11,1.314319,1.200000,1.200000,1.200000,events/second
1554675680,23,1.254370,1.200000,1.200000,1.200000,events/second
1554675690,35,1.235178,1.200000,1.200000,1.200000,events/second
1554675700,50,1.304356,1.230704,1.206557,1.202210,events/second
1554675710,63,1.303452,1.256694,1.212899,1.204395,events/second
1554675720,74,1.268387,1.233278,1.209225,1.203245,events/second
1554675730,86,1.258493,1.242881,1.212173,1.204311,events/second
1554675740,98,1.250819,1.238856,1.211884,1.204276,events/second
1554675750,113,1.279245,1.231612,1.211439,1.204222,events/second
1554675760,126,1.281375,1.257463,1.217621,1.206386,events/second
1554675770,139,1.283079,1.280623,1.223655,1.208531,events/second
1554675780,154,1.301425,1.298950,1.229436,1.210647,events/second
1554675790,169,1.316906,1.295915,1.231613,1.211619,events/second
1554675800,183,1.322933,1.341319,1.243635,1.215904,events/second
1554675810,196,1.321374,1.365040,1.252013,1.219040,events/second
1554675820,214,1.351604,1.372964,1.256974,1.221052,events/second
1554675830,237,1.407954,1.499929,1.287890,1.231869,events/second
1554675840,255,1.429931,1.577978,1.311290,1.240363,events/second
1554675850,278,1.476130,1.660036,1.337229,1.249870,events/second
1554675860,298,1.502563,1.728217,1.362263,1.259267,events/second
1554675870,317,1.521630,1.756507,1.379974,1.266356,events/second
1554675880,336,1.538959,1.777897,1.396995,1.273355,events/second
1554675890,354,1.550376,1.810715,1.416709,1.281378,events/second
1554675900,374,1.569194,1.841052,1.435887,1.289324,events/second
1554675910,393,1.582565,1.834750,1.447824,1.294967,events/second
1554675920,413,1.598725,1.844128,1.462620,1.301649,events/second
1554675930,431,1.606238,1.852066,1.476932,1.308258,events/second
1554675940,450,1.616788,1.844073,1.487523,1.313691,events/second
