t,count
1554674942,105
1554674952,243
1554674962,387
1554674972,540
1554674982,696
1554674992,854
1554675002,1065
1554675012,1188
1554675022,1353
1554675032,1485
1554675042,1569
1554675052,1691
1554675062,1877
1554675072,2064
1554675082,2170
1554675092,2335
1554675102,2419
1554675112,2528
1554675122,2670
1554675132,2847
1554675142,2998
1554675152,3157
1554675162,3230
1554675172,3407
1554675182,3581
1554675192,3753
1554675202,3959
1554675212,4140
1554675222,4313
1554675232,4491
1554675242,4646
1554675252,4820
1554675262,4891
1554675273,4902
1554675282,4908
1554675670,115
1554675680,256
1554675690,413
1554675700,563
1554675710,723
1554675720,899
1554675730,1112
1554675740,1235
1554675750,1396
1554675760,1539
1554675770,1649
1554675780,1777
1554675790,1961
1554675800,2146
1554675810,2249
1554675820,2425
1554675830,2538
1554675840,2652
1554675850,2798
1554675860,2969
1554675870,3124
1554675880,3282
1554675890,3370
1554675900,3551
1554675910,3726
1554675920,3892
1554675930,4094
1554675940,4273
