t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554674942,15,1.797862,1.200000,1.200000,1.200000,events/second
1554674952,29,1.582967,1.273563,1.216255,1.205509,events/second
1554674962,43,1.519976,1.308964,1.225585,1.208767,events/second
1554674972,54,1.410201,1.304392,1.227888,1.209759,events/second
1554674982,70,1.449169,1.321626,1.233640,1.211874,events/second
1554674992,83,1.423968,1.348371,1.242345,1.215054,events/second
1554675002,88,1.288485,1.232204,1.221232,1.208252,events/second
1554675012,102,1.302780,1.196556,1.213979,1.205951,events/second
1554675022,113,1.279895,1.210519,1.216717,1.206981,events/second
1554675032,124,1.261583,1.210182,1.216223,1.206910,events/second
1554675042,139,1.283615,1.208619,1.215692,1.206834,events/second
1554675052,152,1.285008,1.236721,1.221679,1.208962,events/second
1554675062,162,1.262808,1.215093,1.217663,1.207755,events/second
1554675072,170,1.228993,1.164802,1.207167,1.204345,events/second
1554675082,188,1.267837,1.218179,1.216849,1.207621,events/second
1554675092,199,1.257220,1.212831,1.216187,1.207525,events/second
1554675102,213,1.265689,1.225574,1.218908,1.208543,events/second
1554675112,227,1.273212,1.251073,1.224790,1.210653,events/second
1554675122,237,1.258742,1.255388,1.227119,1.211625,events/second
1554675132,248,1.250263,1.230894,1.222924,1.210388,events/second
1554675142,259,1.243408,1.211438,1.218922,1.209171,events/second
1554675152,270,1.236927,1.178979,1.211744,1.206860,events/second
1554675162,283,1.239680,1.183484,1.211414,1.206791,events/second
1554675172,291,1.221229,1.184741,1.210985,1.206709,events/second
1554675182,300,1.208268,1.141668,1.200817,1.203323,events/second
1554675192,310,1.200234,1.075781,1.184480,1.197771,events/second
1554675202,321,1.196502,1.080139,1.181738,1.196694,events/second
1554675212,330,1.185663,1.067836,1.175780,1.194520,events/second
1554675222,343,1.189709,1.073413,1.173323,1.193479,events/second
1554675232,357,1.196685,1.140820,1.184115,1.196875,events/second
1554675242,367,1.190470,1.104489,1.174828,1.193598,events/second
1554675252,380,1.193905,1.135143,1.178959,1.194777,events/second
1554675262,389,1.184714,1.143821,1.179594,1.194828,events/second
1554675273,398,1.165482,1.022352,1.151273,1.184991,events/second
1554675282,406,1.152092,0.986938,1.139702,1.180730,events/second
1554675670,15,1.792131,1.000000,1.000000,1.000000,events/second
1554675680,27,1.472496,1.086997,1.019452,1.006605,events/second
1554675690,42,1.482197,1.151040,1.035233,1.012060,events/second
1554675700,54,1.408696,1.216127,1.053585,1.018538,events/second
1554675710,66,1.365513,1.168235,1.048577,1.017231,events/second
1554675720,81,1.388362,1.218528,1.063349,1.022563,events/second
1554675730,89,1.302390,1.198414,1.064469,1.023409,events/second
1554675740,105,1.340160,1.197379,1.068857,1.025354,events/second
1554675750,119,1.347166,1.227206,1.079659,1.029488,events/second
1554675760,133,1.352559,1.301707,1.100078,1.036906,events/second
1554675770,149,1.375385,1.286093,1.103354,1.038708,events/second
1554675780,164,1.385931,1.330448,1.119472,1.044892,events/second
1554675790,174,1.355866,1.325134,1.125363,1.047708,events/second
1554675800,182,1.315702,1.243238,1.114642,1.044964,events/second
1554675810,199,1.341598,1.252591,1.120746,1.047785,events/second
1554675820,211,1.332654,1.272664,1.129791,1.051665,events/second
1554675830,226,1.342605,1.308203,1.141956,1.056622,events/second
1554675840,241,1.351424,1.337008,1.153666,1.061518,events/second
1554675850,251,1.332763,1.313418,1.155076,1.063036,events/second
1554675860,259,1.305918,1.248033,1.146632,1.061225,events/second
1554675870,271,1.300825,1.225946,1.145130,1.061657,events/second
1554675880,282,1.291624,1.191260,1.140372,1.060976,events/second
1554675890,295,1.291978,1.179167,1.139131,1.061416,events/second
1554675900,305,1.279690,1.197078,1.144377,1.064049,events/second
1554675910,316,1.272494,1.197527,1.146201,1.065551,events/second
1554675920,327,1.265818,1.137778,1.134906,1.062623,events/second
1554675930,338,1.259647,1.147330,1.137040,1.064141,events/second
1554675940,347,1.246723,1.124712,1.132547,1.063432,events/second
