t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554662797,14,1.496275,1.400000,1.400000,1.400000,events/second
1554662807,26,1.343462,1.382730,1.396640,1.398886,events/second
1554662817,37,1.260619,1.354678,1.390193,1.396688,events/second
1554662827,50,1.270509,1.361636,1.390515,1.396725,events/second
1554662837,60,1.215706,1.323388,1.381072,1.393455,events/second
1554662847,73,1.230060,1.259029,1.365328,1.388006,events/second
1554662857,83,1.196888,1.248689,1.359853,1.385922,events/second
1554662867,97,1.222459,1.241214,1.354613,1.383868,events/second
1554662877,110,1.231169,1.264312,1.356046,1.384040,events/second
1554662887,123,1.238100,1.270430,1.354236,1.383115,events/second
1554662897,136,1.243787,1.258339,1.349125,1.381085,events/second
1554662907,150,1.256872,1.278808,1.350738,1.381288,events/second
1554662917,161,1.244741,1.312126,1.355604,1.382597,events/second
1554662927,171,1.227174,1.232227,1.337335,1.376153,events/second
1554662937,186,1.245433,1.243270,1.336138,1.375315,events/second
1554662947,196,1.230048,1.219358,1.328315,1.372263,events/second
1554662957,213,1.257799,1.247090,1.330665,1.372570,events/second
1554662967,227,1.265735,1.299989,1.339440,1.375077,events/second
1554662977,238,1.256980,1.315343,1.341425,1.375352,events/second
1554662987,248,1.244083,1.282923,1.333538,1.372313,events/second
1554662997,259,1.237206,1.242046,1.322712,1.368211,events/second
1554663007,271,1.235509,1.222157,1.315493,1.365257,events/second
1554663017,287,1.251386,1.268008,1.321678,1.366761,events/second
1554663027,298,1.245077,1.256289,1.317635,1.364912,events/second
1554663037,308,1.235252,1.232935,1.310527,1.361988,events/second
1554663047,320,1.233887,1.197175,1.300347,1.357988,events/second
1554663057,330,1.225213,1.181618,1.293751,1.355134,events/second
