t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847744,7,10.087420,0.000000,0.000000,0.000000,events/second
1554847754,333,31.184054,28.447751,28.092560,28.031025,events/second
1554847764,614,29.653054,28.451280,28.100481,28.034123,events/second
1554847774,939,30.618629,29.098413,28.248430,28.084623,events/second
1554847784,1170,28.761793,28.270297,28.099342,28.036178,events/second
1554847794,1272,25.099181,25.599164,27.535289,27.846808,events/second
1554847804,1412,23.273464,23.717419,27.071497,27.687134,events/second
1554847814,1507,21.321429,21.663354,26.521907,27.495040,events/second
1554847824,1598,19.810014,19.499258,25.901355,27.275183,events/second
1554847834,1676,18.484907,17.932216,25.359666,27.077590,events/second
1554847844,1778,17.662887,16.701042,24.852920,26.887793,events/second
1554847854,1900,17.166088,16.063767,24.445648,26.727819,events/second
1554847864,1989,16.484096,14.935212,23.929526,26.528628,events/second
1554847874,2077,15.895924,14.004222,23.436608,26.333817,events/second
1554847884,2178,15.483186,13.433638,23.005857,26.156640,events/second
1554847894,2279,15.125935,12.912905,22.579748,25.978146,events/second
1554847904,2354,14.651929,12.094720,22.088544,25.775063,events/second
1554847914,2444,14.320535,11.388707,21.610247,25.573127,events/second
1554847924,2592,14.346775,12.126050,21.432824,25.469552,events/second
