t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554824097,9,3.192379,0.000000,0.000000,0.000000,events/second
1554824107,70,5.464800,3.647973,3.609917,3.603324,events/second
1554824117,140,6.125701,4.325687,3.756874,3.652983,events/second
1554824127,242,7.376664,5.006813,3.919338,3.708797,events/second
1554824137,324,7.570508,5.798948,4.125024,3.780497,events/second
1554824147,422,7.990278,6.403585,4.308040,3.845933,events/second
1554824157,489,7.787398,6.356339,4.366760,3.870837,events/second
1554824167,576,7.911769,6.803770,4.528299,3.930805,events/second
1554824177,662,7.994833,7.078876,4.659136,3.981364,events/second
1554824187,750,8.080922,7.374434,4.798851,4.035789,events/second
1554824197,814,7.918915,7.239553,4.854594,4.063015,events/second
1554824207,887,7.863570,7.191901,4.921841,4.094384,events/second
1554824217,961,7.825768,7.161162,4.989917,4.126484,events/second
1554824227,1035,7.794275,7.238130,5.078518,4.165942,events/second
1554824237,1107,7.749693,7.276414,5.157822,4.202773,events/second
1554824247,1176,7.696825,7.184727,5.208244,4.230351,events/second
1554824257,1249,7.671465,7.236324,5.283513,4.266495,events/second
1554824267,1336,7.730495,7.385544,5.379182,4.309965,events/second
1554824277,1418,7.756950,7.457490,5.461523,4.349599,events/second
1554824287,1514,7.852469,7.835657,5.607170,4.410944,events/second
1554824297,1596,7.869676,7.887754,5.692010,4.452794,events/second
1554824307,1679,7.889937,7.886438,5.764260,4.490869,events/second
1554824317,1757,7.885697,7.945452,5.847200,4.532936,events/second
1554824327,1839,7.898913,7.955105,5.917832,4.571252,events/second
1554824337,1934,7.965536,8.268385,6.049011,4.630203,events/second
1554824347,2004,7.927128,8.125474,6.090269,4.659731,events/second
1554824357,2034,7.738918,7.456321,6.014967,4.650207,events/second
1554824367,2049,7.511019,6.601406,5.879980,4.619809,events/second
1554824377,2067,7.308961,5.833599,5.739666,4.586441,events/second
1554824387,2085,7.120490,5.229080,5.613759,4.556754,events/second
1554824397,2102,6.941382,4.702654,5.488729,4.526293,events/second
1554824407,2119,6.774487,4.242331,5.364547,4.495067,events/second
1554824417,2136,6.616999,3.852676,5.244436,4.464185,events/second
1554824427,2155,6.475481,3.537553,5.131514,4.434747,events/second
