t,count
1554674942,7
1554674952,14
1554674962,23
1554674972,33
1554674982,42
1554674992,51
1554675002,60
1554675012,69
1554675022,78
1554675032,87
1554675042,96
1554675052,105
1554675062,115
1554675072,125
1554675082,135
1554675092,143
1554675102,152
1554675112,160
1554675122,169
1554675132,178
1554675142,187
1554675152,197
1554675162,205
1554675172,215
1554675182,224
1554675192,234
1554675202,244
1554675212,253
1554675222,263
1554675232,273
1554675242,283
1554675252,293
1554675262,302
1554675272,311
1554675282,320
1554675670,7
1554675680,17
1554675690,26
1554675700,35
1554675710,45
1554675720,55
1554675730,65
1554675740,75
1554675750,85
1554675760,94
1554675770,104
1554675780,113
1554675790,123
1554675800,133
1554675810,142
1554675820,152
1554675830,162
1554675840,171
1554675850,180
1554675860,189
1554675870,199
1554675880,209
1554675890,218
1554675900,228
1554675910,238
1554675920,248
1554675930,258
1554675940,268
