t,count
1554841187,2
1554841197,7
1554841207,12
1554841217,17
1554841227,22
1554841237,27
1554841247,32
1554841257,37
1554841267,42
1554841277,47
1554841287,52
1554841297,57
1554841307,63
1554841317,68
1554841327,73
1554841337,78
1554841347,83
1554841357,88
1554841367,93
1554841377,98
1554841387,103
1554841397,108
1554841407,113
1554841417,118
1554841427,123
1554841437,128
1554841447,133
1554841457,138
1554841467,143
1554841477,148
1554841487,153
1554841497,158
1554841507,163
1554841517,168
1554841527,173
1554841537,179
