t,count
1554841187,3
1554841197,8
1554841207,13
1554841217,19
1554841227,25
1554841237,30
1554841247,36
1554841257,41
1554841267,46
1554841277,52
1554841287,57
1554841297,63
1554841307,72
1554841317,77
1554841327,83
1554841337,88
1554841347,93
1554841357,98
1554841367,103
1554841377,111
1554841387,116
1554841397,123
1554841407,128
1554841417,133
1554841427,139
1554841437,147
1554841447,154
1554841457,161
1554841467,166
1554841477,174
1554841487,182
1554841497,188
1554841507,197
1554841517,205
1554841527,212
1554841537,218
