t,count
1554841187,0
1554841197,13
1554841207,41
1554841217,57
1554841227,81
1554841237,106
1554841247,135
1554841257,158
1554841267,188
1554841277,214
1554841287,248
1554841297,265
1554841307,280
1554841317,309
1554841327,316
1554841337,329
1554841347,354
1554841357,378
1554841367,402
1554841377,412
1554841387,452
1554841397,466
1554841407,481
1554841417,481
1554841427,481
1554841437,481
1554841447,481
1554841457,481
1554841467,481
1554841477,481
1554841487,481
1554841497,481
1554841507,481
1554841517,481
1554841527,481
1554841537,481
