t,count
1554841187,4
1554841197,13
1554841207,23
1554841217,32
1554841227,42
1554841237,52
1554841247,62
1554841257,72
1554841267,82
1554841277,92
1554841287,102
1554841297,112
1554841307,122
1554841317,132
1554841327,142
1554841337,152
1554841347,162
1554841357,172
1554841367,182
1554841377,192
1554841387,202
1554841397,212
1554841407,222
1554841417,232
1554841427,242
1554841437,252
1554841447,262
1554841457,272
1554841467,282
1554841477,292
1554841487,302
1554841497,312
1554841507,322
1554841517,332
1554841527,342
1554841537,352
