t,count
1554841187,2
1554841197,7
1554841207,12
1554841217,18
1554841227,23
1554841237,29
1554841247,34
1554841257,39
1554841267,46
1554841277,52
1554841287,58
1554841297,66
1554841307,71
1554841317,77
1554841327,82
1554841337,87
1554841347,92
1554841357,98
1554841367,105
1554841377,111
1554841387,117
1554841397,122
1554841407,127
1554841417,133
1554841427,143
1554841437,150
1554841447,156
1554841457,162
1554841467,170
1554841477,178
1554841487,184
1554841497,193
1554841507,200
1554841517,207
1554841527,214
1554841537,223
