t,count
1554841187,3
1554841197,9
1554841207,15
1554841217,21
1554841227,27
1554841237,32
1554841247,38
1554841257,43
1554841267,49
1554841277,56
1554841287,61
1554841297,67
1554841307,75
1554841317,80
1554841327,86
1554841337,91
1554841347,96
1554841357,101
1554841367,106
1554841377,115
1554841387,120
1554841397,126
1554841407,131
1554841417,136
1554841427,143
1554841437,151
1554841447,158
1554841457,164
1554841467,170
1554841477,178
1554841487,185
1554841497,193
1554841507,202
1554841517,212
1554841527,222
1554841537,232
