t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841187,1,1.367412,0.000000,0.000000,0.000000,events/second
1554841197,10,0.932998,0.815991,0.803306,0.801108,events/second
1554841207,18,0.866376,0.812258,0.803143,0.801090,events/second
1554841217,35,1.140562,0.963894,0.835824,0.812127,events/second
1554841227,57,1.400709,1.108243,0.870739,0.824151,events/second
1554841237,88,1.735958,1.445357,0.950407,0.851511,events/second
1554841247,131,2.158539,1.859925,1.053963,0.887439,events/second
1554841257,190,2.687980,2.421940,1.199858,0.938422,events/second
1554841267,257,3.184232,3.092773,1.383398,1.003184,events/second
1554841277,321,3.539355,3.647188,1.557724,1.066134,events/second
1554841287,387,3.843126,4.056361,1.713277,1.123976,events/second
1554841297,452,4.083711,4.457733,1.876570,1.185567,events/second
1554841307,519,4.300351,4.805158,2.034837,1.246515,events/second
1554841317,583,4.460697,5.032726,2.174584,1.302345,events/second
1554841327,648,4.605525,5.291879,2.323081,1.362002,events/second
1554841337,712,4.725189,5.431292,2.450182,1.415460,events/second
1554841347,779,4.848261,5.642693,2.592840,1.474963,events/second
1554841357,850,4.979664,5.851064,2.737324,1.536013,events/second
1554841367,928,5.136070,6.151540,2.903353,1.605234,events/second
1554841377,1007,5.281093,6.434034,3.070386,1.675887,events/second
1554841387,1093,5.445445,6.734567,3.245057,1.750180,events/second
1554841397,1175,5.577017,6.959538,3.407500,1.821448,events/second
1554841407,1260,5.709568,7.180675,3.571173,1.894138,events/second
1554841417,1344,5.826186,7.386412,3.732896,1.967146,events/second
1554841427,1432,5.949687,7.603424,3.899015,2.042646,events/second
1554841437,1513,6.035493,7.696288,4.040073,2.110689,events/second
1554841447,1602,6.144837,7.821590,4.186369,2.181297,events/second
1554841457,1687,6.232136,7.957081,4.334371,2.253329,events/second
1554841467,1775,6.323632,8.086485,4.480771,2.325668,events/second
1554841477,1857,6.387621,8.125017,4.606226,2.391709,events/second
1554841487,1950,6.485240,8.274055,4.753523,2.465830,events/second
1554841497,2036,6.553437,8.322815,4.879570,2.533604,events/second
1554841507,2127,6.632413,8.425497,5.014600,2.605049,events/second
1554841517,2218,6.707381,8.565503,5.155338,2.679054,events/second
1554841527,2304,6.762522,8.602781,5.274878,2.746694,events/second
1554841537,2396,6.832309,8.681031,5.400363,2.816904,events/second
