t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847746,3,0.839458,0.000000,0.000000,0.000000,events/second
1554847756,13,0.959324,0.815991,0.803306,0.801108,events/second
1554847766,22,0.933845,0.844240,0.809754,0.803306,events/second
1554847776,36,1.073542,0.869430,0.816046,0.805485,events/second
1554847786,53,1.217535,1.027002,0.851555,0.817576,events/second
1554847796,71,1.325310,1.130959,0.879397,0.827330,events/second
1554847806,89,1.400946,1.220235,0.906382,0.836982,events/second
1554847816,106,1.441620,1.309240,0.935678,0.847623,events/second
1554847826,124,1.484465,1.384580,0.964014,0.858146,events/second
1554847836,142,1.518283,1.449633,0.991476,0.868559,events/second
1554847846,160,1.545498,1.503421,1.017982,0.878851,events/second
1554847856,178,1.567348,1.518248,1.037063,0.886820,events/second
1554847866,197,1.594720,1.592206,1.068632,0.899120,events/second
1554847876,217,1.625133,1.640097,1.095915,0.910182,events/second
1554847886,236,1.644207,1.679357,1.122248,0.921116,events/second
1554847896,253,1.647872,1.697878,1.144468,0.930828,events/second
1554847906,271,1.657221,1.713556,1.165959,0.940432,events/second
1554847916,288,1.659637,1.726827,1.186745,0.949930,events/second
1554847926,305,1.661786,1.724626,1.203653,0.958227,events/second
