t,value
1552651152,0.49482758620689654
1552651162,0.49745762711864405
1552651172,0.498314606741573
1552651182,0.49873949579831933
1552651192,0.49899328859060404
1552651202,0.4991620111731844
1552651212,0.4992822966507177
1552651222,0.49874476987447697
1552651232,0.4986988847583643
1552651242,0.4988294314381271
1552651252,0.498936170212766
1552651262,0.499025069637883
1552651272,0.49910025706940875
1552651282,0.49916467780429596
1552651292,0.4992204899777283
1552651302,0.49926931106471817
1552651312,0.4989194499017682
1552651322,0.4978664192949907
1552651332,0.49657293497363797
1552651342,0.4949081803005008
1552651352,0.4941971383147854
1552651362,0.4933232169954476
1552651372,0.4915820029027576
1552651382,0.48894297635605005
1552651392,0.48674988318536816
1552651402,0.4847570759258071
1552651412,0.483530066126939
