t,value
1552413135,NaN
1552413339,NaN
1552413369,0.0
1552413780,0.0
1552413810,0.0
1552413840,0.0
1552413870,0.0
1552413900,0.0
1552413930,0.0
1552413960,0.0
1552413990,0.0
1552414020,0.0
1552414050,0.0
1552414080,0.0
1552414110,0.0
1552414140,0.0
1552414192,0.0
1552414359,0.0
1552414359,0.0
1552414359,0.0
1552414359,0.0
1552414359,0.0
1552414359,0.0
1552414380,0.0
1552414410,0.0
1552414440,0.0
1552414470,0.0
1552414500,0.0
1552414701,0.0
1552414802,0.0
1552414832,0.0
1552415097,0.0
1552415127,0.0
1552432862,0.0
1552432872,0.0
1552432882,0.0
1552432892,0.0
1552432902,0.0
1552432912,0.0
1552432922,0.0
1552432932,0.0
1552432942,0.0
1552432952,0.0
1552432962,0.0
1552432972,0.0
1552432982,0.05263157894736842
1552432992,0.05
1552433002,0.045454545454545456
1552433012,0.043478260869565216
1552433022,0.041666666666666664
1552433032,0.04
1552433042,0.04
1552433052,0.04
1552433062,0.04
1552433072,0.037037037037037035
1552433082,0.03571428571428571
1552433092,0.03333333333333333
1552433102,0.03225806451612903
1552433112,0.03225806451612903
1552433122,0.030303030303030304
1552433132,0.029411764705882353
1552433142,0.02702702702702703
1552433152,0.02631578947368421
1552433162,0.025
1552433172,0.024390243902439025
1552433182,0.023255813953488372
1552433192,0.022727272727272728
1552433202,0.021739130434782608
1552433212,0.02040816326530612
1552433222,0.02040816326530612
1552433232,0.0196078431372549
1552433242,0.0196078431372549
1552433252,0.018518518518518517
1552433262,0.01818181818181818
1552433272,0.01818181818181818
1552433282,0.01818181818181818
1552433292,0.017543859649122806
1552433302,0.017543859649122806
1552433312,0.017241379310344827
1552433322,0.017241379310344827
1552433332,0.01694915254237288
1552433342,0.01639344262295082
1552433352,0.015873015873015872
1552433362,0.015625
1552433372,0.014925373134328358
1552433382,0.014492753623188406
1552433485,NaN
1552433495,NaN
1552433505,0.0
1552433515,0.0
1552433525,0.0
1552433535,0.0
1552433545,0.0
1552433555,0.0
1552433565,0.0
1552433575,0.0
1552433585,0.0
1552433595,0.0
1552433605,0.0
1552433615,0.0
1552433625,0.0
1552433635,0.0
1552433645,0.0
1552433655,0.0
1552433665,0.0
1552433675,0.0
1552433685,0.0
