t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553095002,16,1.919364,1.600000,1.600000,1.600000,events/second
1553095012,37,2.021337,1.660129,1.613059,1.604414,events/second
1553095022,56,1.958552,1.727018,1.628995,1.609887,events/second
1553095032,74,1.932044,1.738222,1.634602,1.611987,events/second
1553095042,94,1.944423,1.762418,1.643275,1.615167,events/second
1553095052,111,1.903525,1.769466,1.648468,1.617215,events/second
1553095062,132,1.932611,1.804858,1.659992,1.621445,events/second
1553095072,151,1.927706,1.802833,1.664528,1.623412,events/second
1553095082,171,1.936580,1.846536,1.678722,1.628669,events/second
1553095092,190,1.932639,1.855383,1.686004,1.631670,events/second
1553095102,209,1.929659,1.861593,1.692992,1.634632,events/second
1553095112,227,1.918750,1.866850,1.699751,1.637561,events/second
1553095122,245,1.909653,1.871300,1.706289,1.640458,events/second
1553095132,265,1.915972,1.860354,1.709361,1.642220,events/second
1553095142,285,1.921849,1.884349,1.718999,1.646186,events/second
1553095152,303,1.914145,1.902104,1.728211,1.650096,events/second
1553095162,325,1.931042,1.903699,1.733925,1.652866,events/second
1553095172,346,1.940496,1.949186,1.749205,1.658912,events/second
1553095182,366,1.943767,1.955709,1.757372,1.662674,events/second
1553095192,385,1.941559,1.962508,1.765326,1.666402,events/second
1553095202,404,1.939556,1.969542,1.773075,1.670094,events/second
1553095212,425,1.946839,1.943515,1.773957,1.671529,events/second
