t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553095002,13,1.559388,1.400000,1.400000,1.400000,events/second
1553095012,26,1.420368,1.398721,1.399945,1.399994,events/second
1553095022,38,1.329000,1.368214,1.393390,1.397784,events/second
1553095032,50,1.305426,1.371815,1.393552,1.397802,events/second
1553095042,65,1.344541,1.377421,1.393818,1.397833,events/second
1553095052,78,1.337414,1.366174,1.390770,1.396755,events/second
1553095062,88,1.288404,1.339385,1.384461,1.394575,events/second
1553095072,104,1.327687,1.316708,1.378359,1.392419,events/second
1553095082,117,1.325025,1.328217,1.379014,1.392496,events/second
1553095092,130,1.322329,1.355228,1.383008,1.393687,events/second
1553095102,144,1.329524,1.284703,1.367146,1.388229,events/second
1553095112,157,1.327062,1.329271,1.374616,1.390551,events/second
1553095122,171,1.332859,1.356120,1.378753,1.391763,events/second
1553095132,185,1.337563,1.330874,1.372839,1.389638,events/second
1553095142,202,1.362151,1.372190,1.380286,1.391962,events/second
1553095152,213,1.345586,1.375181,1.380877,1.392045,events/second
1553095162,231,1.372524,1.412252,1.388170,1.394355,events/second
1553095172,244,1.368441,1.423805,1.391755,1.395513,events/second
1553095182,254,1.348952,1.386890,1.385359,1.393341,events/second
1553095192,264,1.331354,1.311504,1.369420,1.387886,events/second
1553095202,274,1.315440,1.279673,1.360614,1.384708,events/second
1553095212,285,1.305458,1.239296,1.348901,1.380470,events/second
