t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848980,4,7.756331,0.000000,0.000000,0.000000,events/second
1554848990,57,5.419777,5.736036,5.786777,5.795568,events/second
1554849000,86,4.189241,5.353101,5.702246,5.766919,events/second
1554849010,134,4.395406,5.266911,5.672612,5.756228,events/second
1554849020,179,4.422078,5.151094,5.634251,5.742357,events/second
1554849030,224,4.438341,5.051778,5.597093,5.728632,events/second
1554849040,269,4.447939,4.967710,5.561154,5.715059,events/second
1554849050,314,4.455526,4.897826,5.526447,5.701643,events/second
1554849060,363,4.510957,4.902634,5.506101,5.692806,events/second
1554849070,408,4.509428,4.842741,5.473199,5.679635,events/second
1554849080,451,4.489039,4.761338,5.434819,5.664400,events/second
1554849090,497,4.498959,4.736570,5.407450,5.652639,events/second
1554849100,539,4.474263,4.656753,5.367974,5.636600,events/second
1554849110,584,4.475948,4.633328,5.339546,5.624044,events/second
1554849120,629,4.477524,4.613499,5.312050,5.611627,events/second
1554849130,673,4.472743,4.580723,5.282149,5.598239,events/second
1554849140,718,4.474391,4.568970,5.256535,5.586107,events/second
1554849150,762,4.469845,4.544309,5.228509,5.573007,events/second
