t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848980,1,1.944072,0.000000,0.000000,0.000000,events/second
1554848990,11,1.045998,1.000000,1.000000,1.000000,events/second
1554849000,15,0.730695,0.923880,0.983635,0.994478,events/second
1554849010,22,0.721644,0.890150,0.974364,0.991227,events/second
1554849020,36,0.889364,0.952430,0.985012,0.994636,events/second
1554849030,52,1.030335,1.049287,1.005065,1.001313,events/second
1554849040,71,1.173997,1.179247,1.034377,1.011240,events/second
1554849050,94,1.333824,1.339787,1.072754,1.024394,events/second
1554849060,122,1.516083,1.578669,1.132631,1.045115,events/second
1554849070,151,1.668935,1.766166,1.187294,1.064506,events/second
1554849080,177,1.761777,1.910166,1.236914,1.082581,events/second
1554849090,206,1.864766,2.062763,1.291464,1.102666,events/second
1554849100,233,1.934147,2.159951,1.337614,1.120313,events/second
1554849110,261,2.000384,2.258210,1.385556,1.138872,events/second
1554849120,289,2.057244,2.325394,1.428622,1.156119,events/second
1554849130,315,2.093486,2.383542,1.470330,1.173182,events/second
1554849140,341,2.125030,2.416772,1.507365,1.188947,events/second
1554849150,376,2.205595,2.582428,1.572664,1.214481,events/second
