t,count
1554649861,12
1554649871,24
1554649881,37
1554649891,49
1554649901,61
1554649911,74
1554649921,84
1554649931,98
1554649941,111
1554649951,122
1554649961,138
1554649971,151
1554649981,163
1554649991,176
1554650001,191
1554650011,202
1554650021,217
1554650031,232
1554650041,242
1554650051,254
1554650061,265
1554650071,278
1554650081,293
1554650091,305
1554650101,316
1554650111,328
1554650121,340
1554650131,351
1554650141,362
1554650151,373
1554650161,385
1554650171,397
1554650181,409
1554650191,422
1554650201,433
1554650211,443
1554650221,454
