t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848982,8,10.949970,0.000000,0.000000,0.000000,events/second
1554848992,46,4.291833,5.104053,5.180166,5.193352,events/second
1554849002,69,3.328787,4.672292,5.083065,5.160344,events/second
1554849012,112,3.647317,4.597230,5.054006,5.149720,events/second
1554849022,141,3.465942,4.343076,4.986285,5.125924,events/second
1554849032,172,3.392110,4.082523,4.910976,5.099078,events/second
1554849042,214,3.525786,4.082009,4.884253,5.088024,events/second
1554849052,247,3.493878,3.942769,4.828873,5.067143,events/second
1554849062,283,3.506186,3.977144,4.808037,5.057537,events/second
1554849072,315,3.473612,3.786833,4.739173,5.031515,events/second
1554849082,334,3.317047,3.578413,4.665300,5.003490,events/second
1554849092,366,3.306130,3.513278,4.614339,4.982497,events/second
1554849102,388,3.215129,3.310388,4.535133,4.951746,events/second
1554849112,397,3.037919,2.955701,4.419237,4.908081,events/second
1554849122,435,3.091767,3.055891,4.392434,4.893633,events/second
1554849132,454,3.012484,2.904669,4.317088,4.862743,events/second
1554849142,465,2.893934,2.628259,4.211646,4.821169,events/second
1554849152,476,2.788524,2.393004,4.109607,4.780049,events/second
