t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848982,6,8.212910,0.000000,0.000000,0.000000,events/second
1554848992,50,4.665116,4.936036,4.986777,4.995568,events/second
1554849002,86,4.148855,4.796803,4.951995,4.983557,events/second
1554849012,142,4.624201,4.934821,4.976490,4.991471,events/second
1554849022,192,4.719616,4.948663,4.977425,4.991583,events/second
1554849032,238,4.693760,4.880424,4.961801,4.986155,events/second
1554849042,284,4.679106,4.839931,4.950049,4.981900,events/second
1554849052,344,4.865991,5.012909,4.984252,4.993125,events/second
1554849062,400,4.955759,5.120308,5.007799,5.000945,events/second
1554849072,456,5.028486,5.180515,5.024017,5.006469,events/second
1554849082,514,5.104693,5.284567,5.049839,5.015280,events/second
1554849092,566,5.112773,5.261987,5.051729,5.016244,events/second
1554849102,611,5.063014,5.162917,5.037029,5.011657,events/second
1554849112,660,5.050458,5.125751,5.032673,5.010438,events/second
1554849122,715,5.081882,5.187680,5.048185,5.015869,events/second
1554849132,764,5.069477,5.117287,5.036962,5.012400,events/second
1554849142,809,5.034834,5.053865,5.025942,5.008951,events/second
1554849152,833,4.879926,4.663718,4.943214,4.981238,events/second
