t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552609710,9,1.014789,1.200000,1.200000,1.200000,events/second
1552609720,20,1.059558,1.184009,1.196694,1.198892,events/second
1552609730,29,1.004548,1.141048,1.186995,1.195592,events/second
1552609740,41,1.054760,1.135385,1.184170,1.194539,events/second
1552609750,53,1.084318,1.130592,1.181438,1.193498,events/second
1552609760,62,1.053251,1.109265,1.175435,1.191353,events/second
1552609770,76,1.103632,1.139186,1.179546,1.192557,events/second
1552609780,88,1.115778,1.148522,1.180217,1.192639,events/second
1552609790,100,1.125330,1.171137,1.184116,1.193822,events/second
1552609800,110,1.112603,1.144865,1.178080,1.191681,events/second
1552609810,123,1.129847,1.154608,1.178854,1.191779,events/second
1552609820,134,1.127336,1.160298,1.179492,1.191864,events/second
1552609830,146,1.133001,1.151680,1.176913,1.190852,events/second
1552609840,159,1.145021,1.159098,1.177670,1.190953,events/second
1552609850,169,1.135297,1.180090,1.181653,1.192155,events/second
1552609860,179,1.126776,1.136452,1.172392,1.188923,events/second
1552609870,191,1.131106,1.148765,1.173407,1.189058,events/second
1552609880,203,1.134969,1.157909,1.174333,1.189185,events/second
1552609890,216,1.143703,1.149658,1.171924,1.188203,events/second
1552609900,228,1.146530,1.172099,1.176095,1.189435,events/second
1552609910,241,1.153883,1.193652,1.180239,1.190666,events/second
1552609920,255,1.165106,1.225330,1.187444,1.192979,events/second
1552609930,266,1.162286,1.205450,1.184550,1.191948,events/second
