t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552609710,9,1.010040,1.200000,1.200000,1.200000,events/second
1552609720,21,1.110084,1.184009,1.196694,1.198892,events/second
1552609730,32,1.106868,1.155760,1.190246,1.196694,events/second
1552609740,42,1.079330,1.130570,1.183954,1.194515,events/second
1552609750,55,1.124278,1.155941,1.187731,1.195677,events/second
1552609760,66,1.120411,1.162705,1.188134,1.195725,events/second
1552609770,78,1.131992,1.169709,1.188577,1.195778,events/second
1552609780,89,1.127862,1.158368,1.185646,1.194717,events/second
1552609790,101,1.136051,1.166038,1.186171,1.194782,events/second
1552609800,111,1.122244,1.139269,1.180013,1.192623,events/second
1552609810,124,1.138585,1.149871,1.180723,1.192711,events/second
1552609820,135,1.135352,1.156288,1.181300,1.192785,events/second
1552609830,147,1.140394,1.148286,1.178662,1.191763,events/second
1552609840,157,1.130279,1.140234,1.176056,1.190746,events/second
1552609850,169,1.134980,1.134697,1.173590,1.189746,events/second
1552609860,181,1.139068,1.159435,1.177707,1.190962,events/second
1552609870,195,1.154510,1.181653,1.181744,1.192169,events/second
1552609880,207,1.157064,1.184470,1.182342,1.192256,events/second
1552609890,220,1.164627,1.202845,1.186227,1.193450,events/second
1552609900,232,1.166400,1.202408,1.186678,1.193522,events/second
1552609910,246,1.177589,1.234021,1.193726,1.195810,events/second
1552609920,261,1.192293,1.275493,1.203795,1.199174,events/second
1552609930,273,1.192656,1.263903,1.203670,1.199183,events/second
