t,value
1552429944,0.21428571428571427
1552429954,0.06866952789699571
1552429964,0.04819277108433735
1552429974,0.03283173734610123
1552429984,0.024714828897338403
1552429994,0.021497405485544848
1552430004,0.01832620647525962
1552430014,0.016638935108153077
1552430024,0.017391304347826087
1552430034,0.015252248728979272
1552430044,0.014134275618374558
1552430054,0.013893274392169246
1552430064,0.013127853881278538
1552430074,0.013449367088607595
1552430084,0.012420847540185095
1552430094,0.011601455868971792
1552430104,0.011474713132171696
1552430114,0.011478859766596518
1552430124,0.011494252873563218
1552430134,0.01102588686481304
1552430144,0.0109321908701433
1552430154,0.011256005490734385
1552430164,0.012176365034606512
1552430174,0.017406962785114045
1552430184,0.017673048600883652
1552430194,0.020808625336927223
1552430204,0.023901070352280993
1552430214,0.025718608169440244
1552430224,0.026056060007895777
1552430234,0.025922713693745783
1552430244,0.026095148374941122
1552430254,0.025774151678101244
1552430264,0.028040689960194605
1552430274,0.027441348352672142
1552430284,0.027081977878985034
1552430294,0.027329678935003914
1552430304,0.02785768357305072
1552430314,0.028354691412579174
1552430324,0.031135135135135134
1552430334,0.03512105855855856
1552430344,0.037694166379012774
1552430354,0.04068507988085567
1552430364,0.04311432936956088
1552430374,0.04508277170712557
1552430384,0.04631361671934464
1552430394,0.04891994917407878
1552430404,0.05059486537257358
1552430414,0.05059486537257358
1552430424,0.05059486537257358
1552430434,0.05059486537257358
1552430444,0.05059486537257358
1552430454,0.05059486537257358
1552430464,0.05059486537257358
1552430474,0.05059486537257358
1552430484,0.05059486537257358
1552430494,0.05059486537257358
1552430504,0.05059486537257358
1552430514,0.05059486537257358
1552430524,0.05059486537257358
1552430534,0.05059486537257358
1552430544,0.05059486537257358
1552430554,0.05059486537257358
1552430564,0.05059486537257358
1552430574,0.05059486537257358
1552430584,0.05059486537257358
1552430594,0.05059486537257358
1552430604,0.05059486537257358
1552430614,0.05059486537257358
1552430624,0.05059486537257358
1552430634,0.05059486537257358
1552430644,0.05059486537257358
1552430654,0.05059486537257358
1552430664,0.05059486537257358
1552430674,0.05059486537257358
1552430684,0.05059486537257358
1552430694,0.05059486537257358
1552430704,0.05059486537257358
1552430714,0.05059486537257358
1552430724,0.05059486537257358
1552430734,0.05059486537257358
1552430744,0.05059486537257358
1552430754,0.05059486537257358
1552430764,0.05059486537257358
1552430774,0.05059486537257358
1552430784,0.05059486537257358
1552430794,0.05059486537257358
1552430804,0.05059486537257358
1552430814,0.05059486537257358
1552430824,0.05059486537257358
1552430834,0.05059486537257358
1552430844,0.05059486537257358
1552430854,0.05059486537257358
1552430864,0.05059486537257358
1552430874,0.05059486537257358
1552430884,0.05059486537257358
1552430894,0.05059486537257358
1552430904,0.05059486537257358
1552430914,0.05059486537257358
1552430924,0.05059486537257358
1552430934,0.05059486537257358
1552430944,0.05059486537257358
1552430954,0.05059486537257358
1552430964,0.05059486537257358
1552430974,0.05059486537257358
1552430984,0.05059486537257358
1552430994,0.05059486537257358
1552431004,0.05059486537257358
1552431014,0.05059486537257358
1552431024,0.05059486537257358
1552431034,0.05059486537257358
1552431044,0.05059486537257358
1552431054,0.05059486537257358
