t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552484174,432,46.456256,43.000000,43.000000,43.000000,events/second
1552484184,926,48.001514,43.982517,43.209817,43.070718,events/second
1552484194,1434,48.960496,44.999700,43.452151,43.153919,events/second
1552484204,1947,49.550549,46.034072,43.722793,43.248378,events/second
1552484214,2178,44.190333,45.571510,43.707102,43.248743,events/second
1552484224,2208,37.241740,39.036005,42.372564,42.804010,events/second
1552484234,2238,32.297035,33.503820,41.081778,42.364191,events/second
1552484244,2588,32.640792,30.787833,40.239911,42.065520,events/second
1552484254,3088,34.584809,33.655370,40.540652,42.146612,events/second
1552484264,3580,36.058335,36.077572,40.831314,42.226783,events/second
