t,count
1554825123,2
1554825133,7
1554825143,12
1554825153,17
1554825163,22
1554825173,27
1554825183,32
1554825193,37
1554825203,42
1554825213,47
1554825223,52
1554825233,58
1554825243,65
1554825253,75
1554825263,84
1554825273,94
1554825283,104
1554825293,114
1554825303,124
1554825313,134
1554825323,144
1554825333,153
1554825343,163
1554825353,173
1554825363,183
1554825373,193
1554825383,203
1554825393,213
1554825403,223
1554825413,233
1554825423,243
1554825433,253
1554825443,263
1554825453,273
