t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825123,1,2.001159,0.000000,0.000000,0.000000,events/second
1554825133,10,0.954426,1.000000,1.000000,1.000000,events/second
1554825143,20,0.975475,0.984009,0.996694,0.998892,events/second
1554825153,37,1.214971,1.094566,1.019779,1.006642,events/second
1554825163,53,1.310586,1.154890,1.035440,1.012084,events/second
1554825173,69,1.367278,1.239213,1.057254,1.019688,events/second
1554825183,88,1.456093,1.341295,1.084910,1.029419,events/second
1554825193,114,1.618513,1.535808,1.134635,1.046779,events/second
1554825203,145,1.802364,1.791292,1.202346,1.070571,events/second
1554825213,179,1.979360,2.008833,1.267892,1.094107,events/second
1554825223,209,2.080690,2.159717,1.324622,1.115160,events/second
1554825233,246,2.226338,2.396818,1.402524,1.143725,events/second
1554825243,282,2.341577,2.581528,1.474566,1.170866,events/second
1554825253,319,2.445720,2.768586,1.550802,1.199916,events/second
1554825263,359,2.556293,2.945475,1.627955,1.229767,events/second
1554825273,396,2.632164,3.028687,1.689246,1.254843,events/second
1554825283,431,2.686232,3.147098,1.758445,1.282966,events/second
1554825293,475,2.786932,3.306180,1.838379,1.315185,events/second
1554825303,522,2.893054,3.534230,1.935418,1.353685,events/second
1554825313,571,2.998437,3.747097,2.032745,1.392886,events/second
1554825323,619,3.088252,3.910016,2.123521,1.430539,events/second
1554825333,671,3.188672,4.090782,2.221020,1.471076,events/second
1554825343,731,3.316216,4.386439,2.345019,1.521131,events/second
1554825353,798,3.462929,4.759522,2.491180,1.579473,events/second
1554825363,874,3.635137,5.196866,2.658721,1.646004,events/second
1554825373,945,3.773433,5.473680,2.801045,1.705163,events/second
1554825383,1022,3.924195,5.816100,2.961680,1.771407,events/second
1554825393,1089,4.026870,5.933886,3.080849,1.824749,events/second
1554825403,1163,4.146968,6.158961,3.222447,1.886353,events/second
1554825413,1229,4.231408,6.210678,3.329871,1.937329,events/second
1554825423,1300,4.326895,6.346566,3.453443,1.994371,events/second
1554825433,1370,4.413152,6.494853,3.579630,2.053006,events/second
1554825443,1440,4.493926,6.556411,3.688458,2.106560,events/second
1554825453,1512,4.575512,6.655214,3.803580,2.162841,events/second
