t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825123,4,8.027760,0.000000,0.000000,0.000000,events/second
1554825133,44,4.200130,4.736036,4.786777,4.795568,events/second
1554825143,73,3.560770,4.430499,4.718665,4.772446,events/second
1554825153,117,3.842146,4.437972,4.711360,4.769421,events/second
1554825163,160,3.956653,4.391211,4.694158,4.763080,events/second
1554825173,199,3.943440,4.288942,4.664352,4.752383,events/second
1554825183,259,4.285669,4.531794,4.704671,4.765042,events/second
1554825193,298,4.230955,4.463588,4.684765,4.757684,events/second
1554825203,345,4.288475,4.508840,4.688270,4.758121,events/second
1554825213,386,4.268422,4.389143,4.656062,4.746451,events/second
1554825223,415,4.131585,4.208515,4.611031,4.730404,events/second
1554825233,459,4.154087,4.230870,4.601189,4.725688,events/second
1554825243,487,4.043847,4.024639,4.545336,4.705505,events/second
1554825253,499,3.825802,3.589727,4.435608,4.666765,events/second
1554825263,549,3.909255,3.760814,4.444303,4.667135,events/second
1554825273,578,3.841941,3.625467,4.393538,4.647594,events/second
1554825283,616,3.839290,3.716225,4.387303,4.642660,events/second
1554825293,672,3.942815,3.928021,4.410640,4.647711,events/second
1554825303,729,4.040340,4.226280,4.459276,4.661526,events/second
1554825313,775,4.069719,4.326512,4.473588,4.664146,events/second
1554825323,795,3.966368,3.891952,4.376075,4.629180,events/second
1554825333,848,4.029831,4.108752,4.406392,4.636596,events/second
1554825343,866,3.928681,3.832993,4.337418,4.610787,events/second
1554825353,920,3.992379,4.077393,4.372418,4.619525,events/second
1554825363,980,4.076041,4.378941,4.426050,4.634810,events/second
1554825373,1013,4.044989,4.202436,4.388669,4.620009,events/second
1554825383,1036,3.977978,3.902067,4.319839,4.594333,events/second
1554825393,1059,3.915963,3.664431,4.253976,4.569022,events/second
1554825403,1084,3.865298,3.465203,4.192977,4.545030,events/second
1554825413,1132,3.897464,3.632374,4.203397,4.544573,events/second
1554825423,1146,3.814347,3.329966,4.121080,4.513114,events/second
1554825433,1178,3.794688,3.324726,4.094135,4.499706,events/second
1554825443,1187,3.704389,2.953126,3.989446,4.459934,events/second
1554825453,1197,3.622300,2.653285,3.891440,4.421703,events/second
