t,count
1554841189,2
1554841199,8
1554841209,14
1554841219,19
1554841229,25
1554841239,31
1554841249,36
1554841259,42
1554841269,47
1554841279,52
1554841289,58
1554841299,63
1554841309,69
1554841319,78
1554841329,83
1554841339,89
1554841349,94
1554841359,99
1554841369,104
1554841379,109
1554841389,117
1554841399,122
1554841409,128
1554841419,133
1554841429,138
1554841439,144
1554841449,151
1554841459,158
1554841469,164
1554841479,170
1554841489,177
1554841499,185
1554841509,192
1554841519,200
1554841529,209
